ENTRY	GENE NAME	NAME	LOCATION
Q37001	ACS5 ACC5 ETO2 At5g65800 F6H11.90 MPA24.15	1-aminocyclopropane-1-carboxylate synthase 5 (ACC synthase 5) (EC 4.4.1.14) (Ethylene-overproduction protein 2) (S-adenosyl-L-methionine methylthioadenosine-lyase 5)	Cytoplasm
A0A1P8AYX4	HA1 AHA1 H(+)-ATPase 1 OPEN STOMATA 2 OST2 PLASMA MEMBRANE PROTON ATPASE PMA At2g18960 F19F24.16 F19F24_16	H[+]-ATPase 1	Cytoplasm
F4IKK4	SNG1 MALATE SINAPOYLTRANSFERASE SCPL8 SERINE CARBOXYPEPTIDASE-LIKE 8 sinapoylglucose 1 At2g22990 T20K9.18	Sinapoylglucose 1	Cytoplasm
F4JMK8	ACX1 acyl-CoA oxidase 1 ATACX1 At4g16760 Dl4405c FCAALL.119	Acyl-coenzyme A oxidase	Cytoplasm
F4I3L1	At1g56190 F14G9.19 F14G9_19	Phosphoglycerate kinase (EC 2.7.2.3)	Cytoplasm
F4JWT7	DNMT2 AtDNMT2 DNA METHYLTRANSFERASE 2 DNA methyltransferase-2 At5g25480 T14C9.10 T14C9_10	DNA methyltransferase-2	Cytoplasm
B3H4S6	DiT1 2-OXOGLUTARATE dicarboxylate transporter 1 MALATE TRANSLOCATOR At5g12860 T24H18.30 T24H18_30	Dicarboxylate transporter 1	Cytoplasm
O82737	At4g22870 F7H19.50 F7H19_50	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein (Anthocyanidin synthase-like protein)	Cytoplasm
Q9C7W4	LACS3 At1g64400 F15H21.7	Long chain acyl-CoA synthetase 3 (EC 6.2.1.3)	Cytoplasm
A0A1P8B2H6	CAS1 CYCLOARTENOL SYNTHASE 1 cycloartenol synthase 1 At2g07050 T4E14.16 T4E14_16	Cycloartenol synthase 1	Cytoplasm
Q9SSJ8	FAB1C At1g71010 F15H11.20	Putative 1-phosphatidylinositol-3-phosphate 5-kinase FAB1C (Phosphatidylinositol 3-phosphate 5-kinase) (EC 2.7.1.150) (Phosphatidylinositol 3-phosphate 5-kinase type III) (PIPkin-III) (Type III PIP kinase) (Protein FORMS APLOID AND BINUCLEATE CELLS 1C)	Cytoplasm
F4IDD6	At1g72550 F28P22.26 F28P22_26	tRNA synthetase beta subunit family protein	Cytoplasm
Q9C8T3	At1g63290 F9N12.9 F9N12_9	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	Cytoplasm
B3H5M0	MDHAR ATMDAR3 AtMDAR3 MDAR2 MDAR3 monodehydroascorbate reductase At3g09940 F8A24.20	Monodehydroascorbate reductase	Cytoplasm
F4K8N1	SOS4 ATSOS4 SALT OVERLY SENSITIVE 4 At5g37850 K18L3.1 K18L3_1	PfkB-like carbohydrate kinase family protein	Cytoplasm
A0A1P8APV8	At1g22430 F12K8.22 F12K8_22	GroES-like zinc-binding dehydrogenase family protein	Cytoplasm
Q0WW83	At5g57850	Branched-chain amino acid aminotransferase like protein	Cytoplasm
Q8GUQ8	XDH1 At4g34890 T11I11.130	Xanthine dehydrogenase 1 (AtXDH1) (EC 1.17.1.4)	Cytoplasm
Q9M1K2	PIP5K4 At3g56960 F24I3.40	Phosphatidylinositol 4-phosphate 5-kinase 4 (AtPIP5K4) (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase 4) (Diphosphoinositide kinase 4) (PtdIns(4)P-5-kinase 4)	Cytoplasm
Q9M884	PMI1 MEE31 At3g02570 F16B3.20	Mannose-6-phosphate isomerase 1 (EC 5.3.1.8) (Phosphohexomutase 1) (Phosphomannose isomerase 1) (PMI1) (Protein MATERNAL EFFECT EMBRYO ARREST 31)	Cytoplasm
B9DHM5	At4g15530	Pyruvate, phosphate dikinase (EC 2.7.9.1)	Cytoplasm
A0A1P8B2U9	HA5 AHA5 H(+)-ATPase 5 At2g24520 F25P17.18 F25P17_18	Plasma membrane H+-ATPase	Cytoplasm
O81915	T7I23.21 At1g02260 T6A9.21	At1g02260 (Divalent ion symporter) (T7I23.21 protein)	Cytoplasm
A0A1I9LMQ2	CYP71B4 ''cytochrome P450 cytochrome P450 CYTOCHROME P450 MONOOXYGENASE family 71 polypeptide 4 polypeptide 4'' subfamily B At3g26280	Cytochrome P450, family 71, subfamily B, polypeptide 4	Cytoplasm
W8PUR4	AT3G46970	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1) (Fragment)	Cytoplasm
A0A1P8BBL3	ckl8 casein kinase I-like 8 MWF20.1 MWF20_1 At5g43320	Casein kinase I-like 8	Cytoplasm
Q94K13	At3g01850 F28J7.18 F28J7_18	Ribulose-phosphate 3-epimerase (EC 5.1.3.1)	Cytoplasm
O49638	At4g22330	Putative uncharacterized protein AT4g22330	Cytoplasm
B9DGD1	At5g35630	Glutamine synthetase (EC 6.3.1.2)	Cytoplasm
Q9LU46	RH35 At5g51280 MWD22.23	DEAD-box ATP-dependent RNA helicase 35 (EC 3.6.4.13)	Cytoplasm
Q9M9W8	PLPZETA2 PLDP2 At3g05630 F18C1.10	Phospholipase D zeta 2 (PLDzeta2) (EC 3.1.4.4) (Phospholipase D p2) (AtPLDp2) (Phospholipase D2 PHOX and PX-containing domain protein)	Cytoplasm
A0A1P8AUM2	OPCL1 OPC-8:0 CoA ligase1 At1g20510 F5M15.17 F5M15_17	OPC-8:0 CoA ligase1	Cytoplasm
W8Q3B1	AT2G36800	Glycosyltransferase (EC 2.4.1.-) (Fragment)	Cytoplasm
F4IQ61	MFL8.15 IPMI SSU1 At2g43090	Aconitase/3-isopropylmalate dehydratase protein	Cytoplasm
A0A1P8BBB5	FBA4 AtFBA4 At5g03690 F17C15.110 F17C15_110	Aldolase superfamily protein	Cytoplasm
A0A1I9LNF1	GDH3 glutamate dehydrogenase 3 At3g03910 F20H23.4	Glutamate dehydrogenase	Cytoplasm
Q9T009	LACS5 At4g11030 F8M12.15 T22B4.10	Long chain acyl-CoA synthetase 5 (EC 6.2.1.3)	Cytoplasm
Q9ZVV4	SKU5 similar 12 sks12 At1g55570 T5A14.1 T5A14_1	At1g55570/T5A14_1 (SKU5 similar 12) (T5A14.1 protein)	Cytoplasm
Q9LVY2	PEN3 At5g36150 MAB16.10	Tirucalladienol synthase (EC 5.4.99.56) (Pentacyclic triterpene synthase 3) (AtPEN3)	Cytoplasm
A0A1P8ARJ4	LACS2 LATERAL ROOT DEVELOPMENT 2 LRD2 At1g49430 F13F21.14 F13F21_14	Long-chain acyl-CoA synthetase 2	Cytoplasm
Q8LPJ2	At5g20830	Sucrose-UDP glucosyltransferase	Cytoplasm
F4I5V8	ACLA-1 ATP-citrate lyase A-1 At1g10670 F20B24.11 F20B24_11	ATP-citrate lyase A-1	Cytoplasm
F4IKL5	At2g29300 F16P2.32 F16P2_32	NAD(P)-binding Rossmann-fold superfamily protein	Cytoplasm
Q56X29	At1g35670	Calcium-dependent protein kinase	Cytoplasm
O82209	At2g19680 At2g19680/F6F22.29 F6F22.29 F6F22_29	Copia-like retroelement pol polyprotein (Mitochondrial ATP synthase subunit G protein)	Cytoplasm
Q0WVN2	At3g26310	Putative cytochrome P450	Cytoplasm
P41088	CHI1 CFI TT5 At3g55120 T15C9_120	Chalcone--flavonone isomerase 1 (Chalcone isomerase 1) (EC 5.5.1.6) (Protein TRANSPARENT TESTA 5)	Cytoplasm
A0A1P8ARK2	At1g24320 F3I6.26 F3I6_26	Six-hairpin glycosidases superfamily protein	Cytoplasm
A8MR07	At3g52990	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
A0A178V7P2	At3g02610 F16B3.24 F16B3_24	Plant stearoyl-acyl-carrier desaturase family protein	Cytoplasm
A0A1P8BG38	MJB21.12 MJB21_12 At5g42740	Sugar isomerase (SIS) family protein	Cytoplasm
F4IQQ3	SYCO ARATH cysteinyl t-RNA synthetase FIONA At2g31170 T16B12.16	Cysteinyl-tRNA synthetase, class Ia family protein	Cytoplasm
Q9M044	F1I16_220 At3g55810	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
Q39112	GA20OX3 20ox3 YAP169 At5g07200 T28J14_140	Gibberellin 20 oxidase 3 (EC 1.14.11.-) (GA 20-oxidase 3) (Gibberellin C-20 oxidase 3)	Cytoplasm
B9DHL6	At3g59970	Methylenetetrahydrofolate reductase (EC 1.5.1.20) (Fragment)	Cytoplasm
Q84MD8	FHY FMN At4g21470 F18E5.90	Bifunctional riboflavin kinase/FMN phosphatase [Includes: FMN phosphatase (EC 3.1.3.102) (FMN phosphohydrolase); Riboflavin kinase (EC 2.7.1.26) (Flavokinase)]	Cytoplasm
C0Z2I0	At1g13440	Glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.-) (Fragment)	Cytoplasm
B9DHJ3	At1g77760	AT1G77760 protein (Fragment)	Cytoplasm
F4HRM3	At1g60890 T7P1.4 T7P1_4	Phosphatidylinositol-4-phosphate 5-kinase family protein	Cytoplasm
A0A1P8BC44	RCP1 MALTOSE EXCESS 1 MEX1 ROOT CAP 1 At5g17520 K3M16.90 K3M16_90	Root cap 1 (RCP1)	Cytoplasm
Q0WLK2	At5g26830	Threonyl-tRNA synthetase (Fragment)	Cytoplasm
W8Q3B6	AT2G36750	Glycosyltransferase (EC 2.4.1.-) (Fragment)	Cytoplasm
A0A1P8AXW4	NAPRT2 At2g23420 F26B6.7 F26B6_7	Nicotinate phosphoribosyltransferase 2	Cytoplasm
A0A1P8B5L9	AGT2 At4g39660 T19P19.50 T19P19_50	Alanine:glyoxylate aminotransferase 2	Cytoplasm
Q56X13	At1g14610	Valyl tRNA synthetase	Cytoplasm
Q0WWW3	At5g28840	GDP-mannose 3',5'-epimerase	Cytoplasm
B3H5E3	P5CS2 At3g55610	Delta 1-pyrroline-5-carboxylate synthase 2	Cytoplasm
Q9LF33	UGD3 At5g15490 T20K14_100	UDP-glucose 6-dehydrogenase 3 (UDP-Glc dehydrogenase 3) (UDP-GlcDH 3) (UDPGDH 3) (EC 1.1.1.22) (At-UGD3)	Cytoplasm
F4IAP5	At1g18270 T10O22.24 T10O22_24	Ketose-bisphosphate aldolase class-II family protein	Cytoplasm
Q56W11	At1g48030	Lipoamide dehydrogenase (Fragment)	Cytoplasm
F4J0N1	SNRK2.2 PROTEIN KINASE SNRK2-2 SPK-2-2 SRK2D At3g50500	SNF1-related protein kinase 2.2	Cytoplasm
Q9M1D1	BGLU27 At3g60120 T2O9.100	Beta-glucosidase 27 (AtBGLU27) (EC 3.2.1.21)	Cytoplasm
Q8L7N7	At5g19550	Aspartate aminotransferase (EC 2.6.1.1)	Cytoplasm
Q56YR6	At3g53280	Cytochrome P450 monooxygenase	Cytoplasm
A0A1I9LRI3	CYP71B26 ''cytochrome P450 cytochrome P450 family 71 polypeptide 26 polypeptide 26'' subfamily B At3g26290	Cytochrome P450, family 71, subfamily B, polypeptide 26	Cytoplasm
Q3E9D7	At5g18880 F17K4.130 F17K4_130	RNA-directed DNA polymerase (Reverse transcriptase)-related family protein	Cytoplasm
Q9S7T9	SAMDC2 At5g15950 F1N13.90	S-adenosylmethionine decarboxylase proenzyme 2 (AdoMetDC2) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase 2 alpha chain; S-adenosylmethionine decarboxylase 2 beta chain]	Cytoplasm
A0A1P8AVK7	LUP2 ATLUP2 lupeol synthase 2 YUP8H12R.43 YUP8H12R_43 At1g78960	Lupeol synthase 2	Cytoplasm
A0A1P8BG91	MUA22.13 MUA22_13 At5g14130	Peroxidase superfamily protein	Cytoplasm
A0A1P8B3X2	NS1 ATNS1 OVA8 ovule abortion 8 At4g17300 Dl4685W FCAALL.396	Class II aminoacyl-tRNA and biotin synthetases superfamily protein	Cytoplasm
C0Z326	At4g18710	AT4G18710 protein	Cytoplasm
A0A1P8B436	ALN allantoinase ATALN At4g04955	Allantoinase	Cytoplasm
A8MRD8	CARA VEN6 VENOSA 6 At3g27740	Carbamoyl phosphate synthetase A	Cytoplasm
Q8L7U0	At3g03330 T21P5.25 T21P5_25	AT3g03330/T21P5_25 (At3g03330/T21P5_25) (NAD(P)-binding Rossmann-fold superfamily protein)	Cytoplasm
Q56WK7	At5g35790	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49) (Fragment)	Cytoplasm
Q67XB6	At1g31910	Putative uncharacterized protein At1g31910	Cytoplasm
Q9SIE3	At2g22230 T26C19.11 T26C19_11	At2g22230/T26C19.11 (Putative beta-hydroxyacyl-ACP dehydratase) (Thioesterase superfamily protein)	Cytoplasm
Q9LMI0	TPS7 TPSA At1g06410 T2D23.11	Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 7 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 7) (AtTPS7)	Cytoplasm
A0A1P8B2E5	At2g24800 F27C12.28 F27C12_28	Peroxidase superfamily protein	Cytoplasm
A0A1I9LMX2	PIP5K6 At3g07960	Phosphatidylinositol-4-phosphate 5-kinase family protein	Cytoplasm
Q682J4	At4g37340	Cytochrome P450-like protein	Cytoplasm
Q9ZW03	At2g29150 F16P2.47	Tropinone reductase homolog At2g29150 (EC 1.1.1.-)	Cytoplasm
O22527	CLH1 ATHCOR1 COR1 At1g19670 F6F9.28	Chlorophyllase-1 (AtCLH1) (EC 3.1.1.14) (Chlorophyll-chlorophyllido hydrolase 1) (Chlase 1) (Coronatine-induced protein 1) (CORI1)	Cytoplasm
F4JTL3	CPK26 ATCPK26 At4g38230 F20D10.350 F20D10_350	Calcium-dependent protein kinase 26	Cytoplasm
F4IJW3	At2g35390 At2g35400 T32F12.23 T32F12_23	Ribose-phosphate pyrophosphokinase (EC 2.7.6.1)	Cytoplasm
C0Z3C3	At1g75330	AT1G75330 protein	Cytoplasm
Q0WW25	At5g04140	Ferredoxin-dependent glutamate synthase	Cytoplasm
A0A1I9LNU6	At3g27400	Pectate lyase (EC 4.2.2.2)	Cytoplasm
Q42521	GAD1 GAD GDH1 At5g17330 MKP11.30 MKP11_18	Glutamate decarboxylase 1 (GAD 1) (EC 4.1.1.15)	Cytoplasm
Q56WB3	At3g51840	Short-chain acyl CoA oxidase	Cytoplasm
C1PID2	At1g23800	Mitochondrial aldehyde dehydrogenase (Fragment)	Cytoplasm
Q84R09	At4g18230 AT4G18230 T9A21.80 T9A21_80	Glycosyltransferase (Putative uncharacterized protein At4g18230) (UDP-N-acetylglucosamine transferase subunit ALG14-like protein)	Cytoplasm
A0A1P8AZP9	At2g32520 T26B15.8 T26B15_8	Alpha/beta-Hydrolases superfamily protein	Cytoplasm
Q0WSR1	At1g44820	Aminoacylase like protein (Fragment)	Cytoplasm
A0A1I9LRL9	At3g48790	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	Cytoplasm
A0A1I9LMN7	At3g49160	Pyruvate kinase family protein	Cytoplasm
U3N126	GA20ox1 At4g25420	GA20ox1 (Fragment)	Cytoplasm
C0Z2L2	At5g63650	AT5G63650 protein	Cytoplasm
C0Z303	At2g31570	Glutathione peroxidase	Cytoplasm
Q56X40	At2g18230	Putative inorganic pyrophosphatase (Fragment)	Cytoplasm
F4JUJ5	FBA2 AtFBA2 At4g38970 F19H22.70 F19H22_70	Fructose-bisphosphate aldolase (EC 4.1.2.13)	Cytoplasm
A0A1P8B9C5	APT5 At5g11160 F2I11.50 F2I11_50	Adenine phosphoribosyltransferase 5	Cytoplasm
B9DFH4	At2g47510	AT2G47510 protein	Cytoplasm
O22211	GPT At2g41490 T26J13.8 T26J13_8	Putative UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (T26J13.8/T26J13.8) (UDP-GlcNAc:dolichol phosphate N-acetylglucosamine-1-phosphate transferase) (UDP-glcnac-adolichol phosphate glcnac-1-p-transferase)	Cytoplasm
A0A1P8B5E4	SQS2 squalene synthase 2 At4g34650 T4L20.230 T4L20_230	Squalene synthase 2	Cytoplasm
A0A1P8BDU2	CYP735A1 cytochrome P450 family 735 MXI10.18 MXI10_18 polypeptide 1 subfamily A At5g38450	Cytochrome P450, family 735, subfamily A, polypeptide 1	Cytoplasm
Q9SLN0	At2g39630 AT2G39630 F12L6.29 F12L6_29	At2g39630/F12L6.29 (Glycosyltransferase) (Nucleotide-diphospho-sugar transferases superfamily protein) (Putative dolichyl-phosphate beta-glucosyltransferase)	Cytoplasm
Q56WM8	At2g24200	Putative leucine aminopeptidase	Cytoplasm
A8MRF2	OVA1 OVULE ABORTION 1 At3g55400	Methionyl-tRNA synthetase / methionine-tRNA ligase / MetRS (CpMetRS)	Cytoplasm
Q9M039	PDC3 At5g01330 T10O8.40	Pyruvate decarboxylase 3 (AtPDC3) (EC 4.1.1.1)	Cytoplasm
F4JW00	FAB1A At4g33240 F4I10.170 F4I10_170	1-phosphatidylinositol-3-phosphate 5-kinase FAB1A	Cytoplasm
Q0WUL9	At4g36810	Geranylgeranyl pyrophosphate synthase	Cytoplasm
Q8VYI4	At1g14810 F10B6.22 F10B6_22	Aspartate-semialdehyde dehydrogenase, putative (At1g14810/F10B6_6) (Semialdehyde dehydrogenase family protein)	Cytoplasm
Q84WG4	At2g43360	Putative biotin synthase (Bio B)	Cytoplasm
F4HS76	NHO1 GLI1 At1g80460 T21F11.21 T21F11_21	Actin-like ATPase superfamily protein	Cytoplasm
A0A1P8ATP5	APS2 ADP-GLUCOSE PYROPHOSPHORYLASE At1g05610 F3F20.6 F3F20_6	ADP-glucose pyrophosphorylase small subunit 2	Cytoplasm
A0A1P8APR6	GAPA-2 At1g12900 F13K23.15 F13K23_15	Glyceraldehyde 3-phosphate dehydrogenase A subunit 2	Cytoplasm
Q9FM66	At5g55720 MDF20.16	Putative pectate lyase 21 (EC 4.2.2.2)	Cytoplasm
Q9SJC4	NUDT6 NUDX6 At2g04450 T1O3.14	Nudix hydrolase 6 (AtNUDT6) (EC 3.6.1.-) (ADP-ribose pyrophosphatase) (EC 3.6.1.13) (NADH pyrophosphatase) (EC 3.6.1.22)	Cytoplasm
Q9LJ42	At3g24670 MSD24.10 MSD24_7	Probable pectate lyase 10 (EC 4.2.2.2)	Cytoplasm
B6DVJ8	GGPS2 At2g23800	Geranylgeranyl pyrophosphate synthase 2	Cytoplasm
A0A1P8BGU7	At5g16230 T21H19.150 T21H19_150	Plant stearoyl-acyl-carrier-protein desaturase family protein	Cytoplasm
Q39010	ASK6 At2g30980 F7F1.19	Shaggy-related protein kinase zeta (EC 2.7.11.1) (ASK-zeta)	Cytoplasm
A0A1P8ATF0	PAI3 At1g29410 F15D2.31 F15D2_31	Phosphoribosylanthranilate isomerase 3	Cytoplasm
A0A1P8B510	TPS02 terpene synthase 02 At4g16730 Dl4390W FCAALL.15	Terpene synthase 02	Cytoplasm
F4IBK9	At1g65820 F1E22.17 F1E22_17	Microsomal glutathione s-transferase	Cytoplasm
Q0WLF6	At1g78900	AT1G78900 protein (Vacuolar-type H+-ATPase subunit A)	Cytoplasm
A0A1P8B5D5	EDA36 EDA37 SHM5 At4g13890 F18A5.280 F18A5_280	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	Cytoplasm
A0A1P8BCY7	MET1 DDM2 DECREASED DNA METHYLATION 2 DMT01 DMT1 DNA METHYLTRANSFERASE DNA METHYLTRANSFERASE 01 DNA METHYLTRANSFERASE 1 MET2 methyltransferase 1 METHYLTRANSFERASE 2 METHYLTRANSFERASE I METI At5g49160	Methyltransferase 1	Cytoplasm
W8QPA3	AT1G14080	Glycosyltransferase (Fragment)	Cytoplasm
Q56YS1	At2g32440	Putative cytochrome P450 (Fragment)	Cytoplasm
A8MQM3	At2g44530 F4I1.54	Phosphoribosyltransferase family protein	Cytoplasm
A0A1P8BGP6	MVA3.170 MVA3_170 At5g17820	Peroxidase superfamily protein	Cytoplasm
A0A1P8BAU5	RSW3 MGI19.5 MGI19_5 PRIORITY IN SWEET LIFE 5 PSL5 RADIAL SWELLING 3 At5g63840	Glycosyl hydrolases family 31 protein	Cytoplasm
Q0WUG4	At5g27380	Glutathione synthetase gsh2 (Fragment)	Cytoplasm
Q9SID0	At2g31390 T28P16.12	Probable fructokinase-1 (EC 2.7.1.4)	Cytoplasm
Q0WUB4	DXPS3 DXS3 At5g11380 F2I11.270 F2I11_270	1-D-deoxyxylulose 5-phosphate synthase-like protein (1-deoxy-D-xylulose 5-phosphate synthase 3)	Cytoplasm
F4KGI8	ACX2 ACYL-COA OXIDASE 2 acyl-CoA oxidase 2 ATACX2 MQN23.4 MQN23_4 At5g65110	Acyl-coenzyme A oxidase	Cytoplasm
A8MQH4	ALDH6B2 aldehyde dehydrogenase 6B2 At2g14170 T22C12.10 T22C12_10	Aldehyde dehydrogenase 6B2	Cytoplasm
O49213	GER1 FX At1g73250 T18K17.8	GDP-L-fucose synthase 1 (EC 1.1.1.271) (GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase 1) (AtFX) (AtGER1)	Cytoplasm
Q0WUH6	At1g20630	Catalase (EC 1.11.1.6)	Cytoplasm
A0A1P8APW6	At1g79890 F19K16.15 F19K16_15	RAD3-like DNA-binding helicase protein	Cytoplasm
F4K7D6	HOT5 ADH2 ALCOHOL DEHYDROGENASE 2 ATGSNOR1 FALDH GSNOR MRH10.4 MRH10_4 PAR2 PARAQUAT RESISTANT 2 S-NITROSOGLUTATHIONE REDUCTASE At5g43940	S-(hydroxymethyl)glutathione dehydrogenase (EC 1.1.1.284)	Cytoplasm
A0A077	ECA2 At4g00900	Endomembrane Ca2+ ATPase 2 (Fragment)	Cytoplasm
A0A1P8AS43	MUR4 HIGH SUGAR RESPONSE8 HSR8 MURUS 4 UDP-D-XYLOSE 4-EPIMERASE 1 UXE1 At1g30620 T5I8.7 T5I8_7	NAD(P)-binding Rossmann-fold superfamily protein	Cytoplasm
Q0WLJ0	At5g48880	Peroxisomal-3-keto-acyl-CoA thiolase 1	Cytoplasm
