ENTRY	GENE NAME	NAME	LOCATION
A0A1I9LTP2	CYSC1 ARATH;BSAS3;1 ATCYSC1 CYSTEINE SYNTHASE CYSTEINE SYNTHASE C1 cysteine synthase C1 At3g61440	Cysteine synthase C1	[MISSING]
F4JKM2	CAD5 ATCAD5 CAD-5 At4g34230 F10M10.11	Cinnamyl alcohol dehydrogenase 5	[MISSING]
A0A1I9LNU6	At3g27400	Pectate lyase (EC 4.2.2.2)	[MISSING]
A0A1I9LTP8	CYN CYANASE cyanase At3g23490	Cyanase	[MISSING]
F4JKM4	ALDH3I1 aldehyde dehydrogenase 3 aldehyde dehydrogenase 3I1 ALDH3 At4g34240 F10M10.10 F10M10_10	Aldehyde dehydrogenase 3I1	[MISSING]
Q56ZS6	At3g55610	Delta-1-pyrroline-5-carboxylate synthetase (Fragment)	[MISSING]
F4I3P5	At1g63660 F24D7.15 F24D7_15	GMP synthase (Glutamine-hydrolyzing), putative / glutamine amidotransferase	[MISSING]
Q9S818	F3H TT6 At3g51240 F24M12.280	Naringenin,2-oxoglutarate 3-dioxygenase (Naringenin 3-dioxygenase) (EC 1.14.11.9) (F3H) (Flavanone 3-hydroxylase) (Protein TRANSPARENT TESTA 6)	[MISSING]
A0A178VDI5	At3g12670 AXX17_At3g12710	Emb2742	[MISSING]
Q0WN17	At5g63680	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
Q9FM66	At5g55720 MDF20.16	Putative pectate lyase 21 (EC 4.2.2.2)	[MISSING]
A0A1I9LRT3	At3g18680	Amino acid kinase family protein	[MISSING]
Q9C6Z2	NUDT25 NUDX25 At1g30110 T2H7.9	Nudix hydrolase 25 (AtNUDT25) (EC 3.6.1.17) (Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical))	[MISSING]
B3H6F9	OST1 ATOST1 OPEN STOMATA 1 P44 SNRK2-6 SNRK2.6 SRK2E At4g33950 F17I5.140 F17I5_140	Protein kinase superfamily protein	[MISSING]
Q0WLE0	At4g29130	Phosphotransferase (EC 2.7.1.-)	[MISSING]
A0A1P8B9K9	AMK2 adenosine monophosphate kinase MCA23.18 MCA23_18 At5g47840	Adenosine monophosphate kinase	[MISSING]
A0A1P8ATP5	APS2 ADP-GLUCOSE PYROPHOSPHORYLASE At1g05610 F3F20.6 F3F20_6	ADP-glucose pyrophosphorylase small subunit 2	[MISSING]
Q9SEV0	BAN ANR At1g61720 T13M11.8	Anthocyanidin reductase (AtANR) (EC 1.3.1.77) (Anthocyanin spotted testa) (ast) (Protein BANYULS)	[MISSING]
U3MZ99	GA20ox1 At4g25420	GA20ox1	[MISSING]
F4HSX1	APT1 ATAPT1 At1g27450 F17L21.24 F17L21_24	Adenine phosphoribosyl transferase 1	[MISSING]
Q94KE3	At3g52990	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
B3H6H9	At2g16790 T24I21.20 T24I21_20	Gluconokinase (EC 2.7.1.12)	[MISSING]
A0A1P8AS43	MUR4 HIGH SUGAR RESPONSE8 HSR8 MURUS 4 UDP-D-XYLOSE 4-EPIMERASE 1 UXE1 At1g30620 T5I8.7 T5I8_7	NAD(P)-binding Rossmann-fold superfamily protein	[MISSING]
O64692	GA2OX3 At2g34555 T31E10.11	Gibberellin 2-beta-dioxygenase 3 (EC 1.14.11.13) (GA 2-oxidase 3) (Gibberellin 2-beta-hydroxylase 3) (Gibberellin 2-oxidase 3)	[MISSING]
Q9ZUB3	SPDSYN1 At1g23820 F5O8.38	Spermidine synthase 1 (SPDSY 1) (EC 2.5.1.16) (Putrescine aminopropyltransferase 1)	[MISSING]
P93031	MUR1 GMD2 At3g51160 F24M12.200	GDP-mannose 4,6 dehydratase 2 (EC 4.2.1.47) (GDP-D-mannose dehydratase 2) (GMD 2)	[MISSING]
Q9SVP6	PRR2 PLR2 At4g13660 F18A5.50	Pinoresinol reductase 2 (AtPrR2) ((-)-pinoresinol reductase) (EC 1.23.1.3) (Pinoresinol-lariciresinol reductase 2) (AtPLR2)	[MISSING]
A0A1P8ASX8	CCR1 ATCCR1 CINNAMOYL COA REDUCTASE cinnamoyl coa reductase 1 IRREGULAR XYLEM 4 IRX4 At1g15950 T24D18.5 T24D18_5	Cinnamoyl coa reductase 1	[MISSING]
Q460R8	At5g13930	Chalcone synthase family protein	[MISSING]
Q9FFQ5	FLS3 At5g63590 MBK5.5	Flavonol synthase 3 (EC 1.14.11.23)	[MISSING]
C0Z213	At3g45100	AT3G45100 protein	[MISSING]
A0A1I9LR69	At3g47000	Glycosyl hydrolase family protein	[MISSING]
Q8H165	At4g34710	Arginine decarboxylase (EC 4.1.1.19)	[MISSING]
Q8H161	At1g09780	Putative 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	[MISSING]
Q9FN30	At5g53970 K19P17.14	Probable aminotransferase TAT2 (EC 2.6.1.-) (Tyrosine aminotransferase 2)	[MISSING]
F4KGI8	ACX2 ACYL-COA OXIDASE 2 acyl-CoA oxidase 2 ATACX2 MQN23.4 MQN23_4 At5g65110	Acyl-coenzyme A oxidase	[MISSING]
A0A1I9LQB3	CA1 ATBCA1 ATSABP3 BETA CARBONIC ANHYDRASE 1 carbonic anhydrase 1 SABP3 At3g01500 F4P13.5 F4P13_5	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	[MISSING]
W8PUS4	AT3G29320	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1) (Fragment)	[MISSING]
Q67XU7	At3g02580	At3g02580 (Sterol-C5-desaturase)	[MISSING]
Q460Q3	At5g13930	Chalcone synthase family protein	[MISSING]
Q460Q4	At5g13930	Chalcone synthase family protein	[MISSING]
Q56XQ1	At5g42800	Dihydroflavonol 4-reductase	[MISSING]
W8PUE7	AT5G17050	Glycosyltransferase (EC 2.4.1.-) (Fragment)	[MISSING]
A0A1P8B151	MIPS2 ATIPS2 ATMIPS1 ATMIPS2 MIPS1 At2g22240	Myo-inositol-1-phosphate synthase 2	[MISSING]
A0A1P8AX34	At1g64710 F13O11.3 F13O11_3	GroES-like zinc-binding alcohol dehydrogenase family protein	[MISSING]
Q9FLH8	At5g51830 MIO24.3	Probable fructokinase-7 (EC 2.7.1.4)	[MISSING]
Q9FLH2	MPA24.10 MPA24_10 At5g65750	2-oxoglutarate dehydrogenase, E1 component (Putative 2-oxoglutarate dehydrogenase E1 component)	[MISSING]
B9DHL6	At3g59970	Methylenetetrahydrofolate reductase (EC 1.5.1.20) (Fragment)	[MISSING]
A0A1P8ATL1	PHYLLO At1g68890 T6L1.7 T6L1_7	2-oxoglutarate decarboxylase/hydro-lyase/magnesium ion-binding protein	[MISSING]
A0A178UF62	At5g63680 AXX17_At5g63250	Uncharacterized protein	[MISSING]
A8MQR6	ALDH6B2 aldehyde dehydrogenase 6B2 At2g14170 T22C12.10 T22C12_10	Aldehyde dehydrogenase 6B2	[MISSING]
A0A1I9LND0	At3g01850 F28J7.18 F28J7_18	Aldolase-type TIM barrel family protein	[MISSING]
A0A1P8B6J0	NDB1 NAD(P)H dehydrogenase B1 At4g28220 F26K10.100 F26K10_100	NAD(P)H dehydrogenase B1	[MISSING]
B9DFK6	At4g35090	Catalase (EC 1.11.1.6)	[MISSING]
A0A178VSK1	At2g32520 AXX17_At2g28860	Uncharacterized protein	[MISSING]
C0Z3C3	At1g75330	AT1G75330 protein	[MISSING]
C0Z3C1	At3g06850	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.-)	[MISSING]
A0A178WDF9	At1g20575 AXX17_At1g21550	DPMS1	[MISSING]
A0A1P8AUM8	IMD3 ATIMD3 IPMDH1 At1g31180 F28K20.14 F28K20_14	Isopropylmalate dehydrogenase 3	[MISSING]
Q9SJ42	At2g05140 F5G3.4 F5G3_4	Phosphoribosylaminoimidazole carboxylase family protein / AIR carboxylase family protein (Putative phosphoribosylaminoimidazole carboxylase)	[MISSING]
A8MR36	At1g64710 F13O11.3 F13O11_3	GroES-like zinc-binding alcohol dehydrogenase family protein	[MISSING]
F4I227	At1g63380 F2K11.24 F2K11_24	NAD(P)-binding Rossmann-fold superfamily protein	[MISSING]
Q56YM3	At1g60490	Phosphatidylinositol 3-kinase (Fragment)	[MISSING]
F4KEX3	MCK7.20 MCK7_20 NADP-MDH At5g58330	Malate dehydrogenase (EC 1.1.1.37)	[MISSING]
F4HRM3	At1g60890 T7P1.4 T7P1_4	Phosphatidylinositol-4-phosphate 5-kinase family protein	[MISSING]
F4J4S1	THA2 threonine aldolase 2 At3g04520	Threonine aldolase 2	[MISSING]
A0A1P8BBX1	NIT4 AtNIT4 NITRILASE 4 nitrilase 4 At5g22300 T6G21.6	Nitrilase 4	[MISSING]
A0A1P8AQK5	LACS9 At1g77590 T5M16.18 T5M16_18	Long chain acyl-CoA synthetase 9	[MISSING]
A0A1I9LLI1	ILR1 IAA-AMINO ACID HYDROLASE IAA-LEUCINE RESISTANT 1 At3g02875 F13E7.18 F13E7_18	Peptidase M20/M25/M40 family protein	[MISSING]
Q56Y83	At5g54960	Pyruvate decarboxylase	[MISSING]
A0A1P8AUE7	AT-IE HISN2 HISTIDINE BIOSYNTHESIS 2 At1g31860 F5M6.13 F5M6_13	Histidine biosynthesis bifunctional protein (HISIE)	[MISSING]
C0Z2K0	At1g15950	AT1G15950 protein	[MISSING]
A0A1P8BDU2	CYP735A1 cytochrome P450 family 735 MXI10.18 MXI10_18 polypeptide 1 subfamily A At5g38450	Cytochrome P450, family 735, subfamily A, polypeptide 1	[MISSING]
A0A1P8ASY1	emb2411 embryo defective 2411 At1g08840	DNA replication helicase	[MISSING]
U3N1T6	GA20ox1 At4g25420	GA20ox1	[MISSING]
B9DHM5	At4g15530	Pyruvate, phosphate dikinase (EC 2.7.9.1)	[MISSING]
Q9LTW8	T2E22.2 emb2742 embryo defective 2742 At3g12670	CTP synthase (EC 6.3.4.2) (UTP--ammonia ligase)	[MISSING]
A0A1P8BE58	HEMG2 MEE61 PPO2 At5g14220 F18O22.10 F18O22_10	Flavin containing amine oxidoreductase family	[MISSING]
Q9FM97	MCD7.8 MCD7_8 At5g56350 At5g56350/MCD7.8	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
O82616	At4g10260 F24G24.60 T9A4.3	Probable fructokinase-5 (EC 2.7.1.4)	[MISSING]
A0A1I9LT77	DWF4 AtDWF4 CLM CLOMAZONE-RESISTANT CYP90B1 CYTOCHROME P450 90B1 DWARF 4 PSC1 SAV1 SHADE AVOIDANCE 1 SNP2 STEROID 22-ALPHA-HYDROXYLASE SUPPRESSOR OF NPH4 2 At3g50660	Cytochrome P450 superfamily protein	[MISSING]
Q8GUN7	At1g36280 F15C21.8 F15C21_8	Adenylosuccinate lyase (ASL) (EC 4.3.2.2) (Adenylosuccinase)	[MISSING]
P43288	ASK1 At5g26751 F2P16.21	Shaggy-related protein kinase alpha (EC 2.7.11.1) (ASK-alpha)	[MISSING]
Q9S9N9	CCR1 IRX4 At1g15950 T24D18.5	Cinnamoyl-CoA reductase 1 (AtCCR1) (EC 1.2.1.44) (Protein IRREGULAR XYLEM 4)	[MISSING]
A0A178USI4	At5g10160 AXX17_At5g09790	Uncharacterized protein	[MISSING]
A0A178UED3	At5g22840 AXX17_At5g22310	Uncharacterized protein	[MISSING]
F4JJ28	ABCD1 acetate non-utilizing 2 ACN2 AtABCD1 ATP-binding cassette D1 COMATOSE CTS PED3 peroxisomal ABC transporter 1 PEROXISOME DEFECTIVE 3 PXA1 At4g39850 T5J17.20 T5J17_20	Peroxisomal ABC transporter 1	[MISSING]
Q9SLG9	PIP5K5 At2g41210 T3K9.2	Phosphatidylinositol 4-phosphate 5-kinase 5 (AtPIP5K5) (EC 2.7.1.68) (1-phosphatidylinositol 4-phosphate kinase 5) (Diphosphoinositide kinase 5) (PtdIns(4)P-5-kinase 5)	[MISSING]
A0A1P8BCV2	ACS acetyl-CoA synthetase At5g36880	Acetyl-CoA synthetase	[MISSING]
Q8VYC5	At1g18270 T10O22.24 T10O22_24	Ketose-bisphosphate aldolase class-II family protein (Putative uncharacterized protein At1g18270)	[MISSING]
Q8VYC4	At3g13180	NOL1/NOP2/sun family protein / antitermination NusB domain-containing protein (Putative sun (Fmu) protein) (Putative sun protein fmu)	[MISSING]
Q0WWD6	At4g22880	AT4G22880 protein (Putative leucoanthocyanidin dioxygenase)	[MISSING]
Q9LF33	UGD3 At5g15490 T20K14_100	UDP-glucose 6-dehydrogenase 3 (UDP-Glc dehydrogenase 3) (UDP-GlcDH 3) (UDPGDH 3) (EC 1.1.1.22) (At-UGD3)	[MISSING]
Q8LEA2	GA2OX1 At1g78440 F3F9.5	Gibberellin 2-beta-dioxygenase 1 (EC 1.14.11.13) (GA 2-oxidase 1) (Gibberellin 2-beta-hydroxylase 1) (Gibberellin 2-oxidase 1)	[MISSING]
Q56W61	At2g42490	Amine oxidase (EC 1.4.3.-)	[MISSING]
Q2V3P9	ATPQ ''ATP synthase D chain ATP synthase D chain mitochondrial mitochondrial'' At3g52300	ATP synthase D chain	[MISSING]
A0A1I9LNF1	GDH3 glutamate dehydrogenase 3 At3g03910 F20H23.4	Glutamate dehydrogenase	[MISSING]
Q5FBU9	At5g13930.1	Mutant protein of chalcone synthase	[MISSING]
Q5FBU8	At5g13930.1	Mutant protein of chalcone synthase	[MISSING]
A0A1P8AWQ1	At1g62660 F23N19.3	Glycosyl hydrolases family 32 protein	[MISSING]
Q84M93	MPK17 At2g01450 F2I9.7	Mitogen-activated protein kinase 17 (AtMPK17) (MAP kinase 17) (EC 2.7.11.24)	[MISSING]
Q570E5	At3g26650	Glyceraldehyde 3-phosphate dehydrogenase A subunit	[MISSING]
A0A1P8BA57	CYP96A4 ''cytochrome P450 cytochrome P450 family 96 polypeptide 4 polypeptide 4'' subfamily A At5g52320 K24M7.5 K24M7_5	Cytochrome P450, family 96, subfamily A, polypeptide 4	[MISSING]
Q5FBU6	At5g13930.1	Mutant protein of chalcone synthase	[MISSING]
Q5FBU5	At5g13930.1	Mutant protein of chalcone synthase	[MISSING]
Q570E1	At4g29010	AIM1 protein	[MISSING]
Q39112	GA20OX3 20ox3 YAP169 At5g07200 T28J14_140	Gibberellin 20 oxidase 3 (EC 1.14.11.-) (GA 20-oxidase 3) (Gibberellin C-20 oxidase 3)	[MISSING]
Q39111	GA20OX2 20ox At2353 At5g51810 MIO24.5	Gibberellin 20 oxidase 2 (EC 1.14.11.-) (GA 20-oxidase 2) (Gibberellin C-20 oxidase 2)	[MISSING]
Q39110	GA20OX1 20ox1 At2301 GA5 At4g25420 T30C3.90	Gibberellin 20 oxidase 1 (EC 1.14.11.-) (GA 20-oxidase 1) (AtGA20ox1) (Gibberellin C-20 oxidase 1)	[MISSING]
Q84R09	At4g18230 AT4G18230 T9A21.80 T9A21_80	Glycosyltransferase (Putative uncharacterized protein At4g18230) (UDP-N-acetylglucosamine transferase subunit ALG14-like protein)	[MISSING]
O80585	MTHFR2 At2g44160 F6E13.29	Methylenetetrahydrofolate reductase 2 (AtMTHFR2) (EC 1.5.1.20)	[MISSING]
Q0WLT5	At5g65750	2-oxoglutarate dehydrogenase, E1 component (Fragment)	[MISSING]
Q9M0Z1	At4g04880	Putative adenosine deaminase	[MISSING]
A0A1P8BG38	MJB21.12 MJB21_12 At5g42740	Sugar isomerase (SIS) family protein	[MISSING]
F4HU51	At1g01710 T1N6.10 T1N6.9 T1N6_10 T1N6_9	Acyl-CoA thioesterase II	[MISSING]
A0A1P8B2F2	At2g39630 F12L6.29 F12L6_29	Nucleotide-diphospho-sugar transferases superfamily protein	[MISSING]
A0A178W7C0	At1g01710 AXX17_At1g00800	Uncharacterized protein	[MISSING]
O64753	At2g34890 F19I3.12 F19I3_12	CTP synthase (EC 6.3.4.2) (UTP--ammonia ligase)	[MISSING]
F4K670	XK-2 MNI5.3 MNI5_3 XK2 XYLULOSE KINASE 2 xylulose kinase-2 At5g49650	Xylulose kinase-2	[MISSING]
Q9FZH5	PMI2 DIN9 At1g67070 F1O19.12	Mannose-6-phosphate isomerase 2 (EC 5.3.1.8) (Phosphohexomutase 2) (Phosphomannose isomerase 2) (PMI2) (Protein DARK INDUCIBLE 9)	[MISSING]
Q9FE37	F4F7.41 At1g24909 At1g25083 At1g25155 F5A9.13 F5A9.3 F5A9.7	Anthranilate synthase beta subunit (F5A9.13) (F5A9.3) (F5A9.7) (Glutamine amidotransferase type 1 family protein)	[MISSING]
Q84WG4	At2g43360	Putative biotin synthase (Bio B)	[MISSING]
Q56ZF2	At2g21330	Fructose bisphosphate aldolase like protein (Fragment)	[MISSING]
Q8LPJ2	At5g20830	Sucrose-UDP glucosyltransferase	[MISSING]
Q56ZF0	At4g35090	Catalase (Fragment)	[MISSING]
P49040	SUS1 At5g20830 T1M15.230	Sucrose synthase 1 (AtSUS1) (EC 2.4.1.13) (Sucrose-UDP glucosyltransferase 1)	[MISSING]
A0A178UXI2	At4g22330 AXX17_At4g25960	ATCES1	[MISSING]
U3MZ83	GA20ox1 At4g25420	GA20ox1	[MISSING]
A0A1P8ATQ0	PRS2 At1g32380 F5D14.15 F5D14_15	Phosphoribosyl pyrophosphate (PRPP) synthase 2	[MISSING]
Q0WLJ5	At5g47560	Sodium-dicarboxylate cotransporter-like (Fragment)	[MISSING]
Q0WLJ0	At5g48880	Peroxisomal-3-keto-acyl-CoA thiolase 1	[MISSING]
A0A178U884	At5g49650 AXX17_At5g48490	XK2	[MISSING]
F4JIH9	HISN5B HISTIDINE BIOSYNTHESIS 5B At4g14910 Dl3495c FCAALL.36	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	[MISSING]
Q9SSM2	At1g73050 F3N23.25	(R)-mandelonitrile lyase-like (EC 4.1.2.10) (Hydroxynitrile lyase-like) ((R)-oxynitrilase-like)	[MISSING]
A0A1P8AMW2	At1g21400 F24J8.4 F24J8_4	Thiamin diphosphate-binding fold (THDP-binding) superfamily protein	[MISSING]
Q9SEE5	GAL1 GALK At3g06580 F5E6.9	Galactokinase (EC 2.7.1.6) (Galactose kinase)	[MISSING]
F4KGX7	PSY PHYTOENE SYNTHASE At5g17230	PHYTOENE SYNTHASE	[MISSING]
Q9SHG0	TPS3 At1g17000 F20D23.30	Probable alpha,alpha-trehalose-phosphate synthase [UDP-forming] 3 (EC 2.4.1.15) (Trehalose-6-phosphate synthase 3) (AtTPS3)	[MISSING]
C0Z209	At5g07440	AT5G07440 protein (Fragment)	[MISSING]
U3MZA9	GA20ox1 At4g25420	GA20ox1	[MISSING]
Q147P9	At5g10050 T31P16.40 T31P16_40	At5g10050 (NAD(P)-binding Rossmann-fold superfamily protein)	[MISSING]
Q9LFL9	DXPS3 DXS3 At5g11380 F2I11.270 F2I11_270	1-D-deoxyxylulose 5-phosphate synthase-like protein (1-deoxy-D-xylulose 5-phosphate synthase 3)	[MISSING]
Q84WI8	At1g51720	NADP-specific glutatamate dehydrogenase, putative	[MISSING]
Q9M2U5	EP3 CHIV At3g54420 T12E18.110	Endochitinase EP3 (EC 3.2.1.14) (Chitinase class IV) (AtchitIV) (Protein HOMOLOG OF CARROT EP3-3 CHITINASE) (AtEP3)	[MISSING]
A0A1P8B8L3	SQS1 ERG9 SQUALENE SYNTHASE squalene synthase 1 At4g34640 T4L20.220 T4L20_220	Squalene synthase 1	[MISSING]
A8MRW9	HXK2 ATHXK2 HEXOKINASE 2 hexokinase 2 At2g19860 F6F22.11 F6F22_11	Phosphotransferase (EC 2.7.1.-)	[MISSING]
F4K8N1	SOS4 ATSOS4 SALT OVERLY SENSITIVE 4 At5g37850 K18L3.1 K18L3_1	PfkB-like carbohydrate kinase family protein	[MISSING]
Q42606	UPM1 MHK7.8 MHK7_8 urophorphyrin methylase 1 At5g40850	AT5g40850/MHK7_8 (At5g40850/MHK7_8) (Urophorphyrin III methylase) (EC 2.1.1.107) (Urophorphyrin methylase 1)	[MISSING]
A8MS34	DWF5 7-STEROL DELTA7 REDUCTASE 7RED DELTA5 DWARF 5 LE LEPIDA PA PARVA ST7R STEROL DELTA7 REDUCTASE At1g50430 F11F12.21 F11F12_21	Ergosterol biosynthesis ERG4/ERG24 family	[MISSING]
A0A1P8AVA5	RECQL2 ARABIDOPSIS THALIANA RECQ 2 ATRECQ2 MED34 RECQ helicase L2 At1g31360 T19E23.16 T19E23_16	RECQ helicase L2	[MISSING]
Q8L866	MHK10.21 MHK10_21 At2g42490	Amine oxidase (EC 1.4.3.-)	[MISSING]
Q1PEB0	At4g08800	Protein kinase	[MISSING]
A8MQQ8	HISN5B HISTIDINE BIOSYNTHESIS 5B At4g14910 Dl3495c FCAALL.36	Imidazoleglycerol-phosphate dehydratase (EC 4.2.1.19)	[MISSING]
F4JBY2	AtTKL1 TKL1 transketolase 1 At3g60750	Transketolase	[MISSING]
C0Z3D9	At3g10620	AT3G10620 protein	[MISSING]
Q0WX01	At5g07440	Glutamate dehydrogenase 2 (Fragment)	[MISSING]
C0Z3D6	At4g30910	AT4G30910 protein	[MISSING]
Q0WUW5	At1g63380	Putative reductase	[MISSING]
C0Z3D4	At1g76490	AT1G76490 protein	[MISSING]
Q0WVI3	At3g54440	Beta Galactosidase-like protein	[MISSING]
A8MR05	GUN5 ABA-BINDING PROTEIN ABAR CCH CCH1 CHLH CONDITIONAL CHLORINA GENOMES UNCOUPLED 5 H SUBUNIT OF MG-CHELATASE At5g13630 T6I14.12	Magnesium-chelatase subunit chlH, chloroplast, putative / Mg-protoporphyrin IX chelatase, putative (CHLH)	[MISSING]
A8MR07	At3g52990	Pyruvate kinase (EC 2.7.1.40)	[MISSING]
A0A1P8B580	PEN1 04C11 ATPEN1 At4g15340 Dl3715c FCAALL.158	Pentacyclic triterpene synthase 1	[MISSING]
A0A1P8B582	At4g30910 F6I18.180 F6I18_180	Cytosol aminopeptidase family protein	[MISSING]
B3H5E3	P5CS2 At3g55610	Delta 1-pyrroline-5-carboxylate synthase 2	[MISSING]
F4IZU7	HY2 ATHY2 ELONGATED HYPOCOTYL 2 GENOMES UNCOUPLED 3 GUN3 PHYTOCHROMOBILIN SYNTHASE At3g09150	Phytochromobilin:ferredoxin oxidoreductase, chloroplast / phytochromobilin synthase (HY2)	[MISSING]
C0Z2T2	At2g47690	AT2G47690 protein	[MISSING]
Q9LXL5	SUS4 At3g43190 F7K15_40	Sucrose synthase 4 (AtSUS4) (EC 2.4.1.13) (Sucrose-UDP glucosyltransferase 4)	[MISSING]
F4JAK1	MTHFR1 At3g59970	Methylenetetrahydrofolate reductase (EC 1.5.1.20)	[MISSING]
Q8LAX0	HMT3 At3g22740 MWI23.11	Homocysteine S-methyltransferase 3 (EC 2.1.1.10) (S-methylmethionine:homocysteine methyltransferase 3) (AtHMT-3) (SMM:Hcy S-methyltransferase 3)	[MISSING]
Q9FHC8	CYP96A4 ''cytochrome P450 cytochrome P450 family 96 polypeptide 4 polypeptide 4'' subfamily A At5g52320 K24M7.5 K24M7_5	Cytochrome P450 (Cytochrome P450, family 96, subfamily A, polypeptide 4)	[MISSING]
A0A1P8AXC2	CCT1 ATCCT1 At2g32260 T32F6.22 T32F6_22	Phosphorylcholine cytidylyltransferase	[MISSING]
Q9LK36	SAHH2 At3g23810 MYM9.16 MYM9_15	Adenosylhomocysteinase 2 (AdoHcyase 2) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase 1) (SAH hydrolase 2)	[MISSING]
A0A1P8B2W6	At2g16790 T24I21.20 T24I21_20	P-loop containing nucleoside triphosphate hydrolases superfamily protein	[MISSING]
A0A1P8ANQ5	CIPK23 ATCIPK23 LKS1 LOW-K+-SENSITIVE 1 PKS17 SnRK3.23 SOS2-like protein kinase 17 At1g30270 F12P21.6 F12P21_6	CBL-interacting protein kinase 23	[MISSING]
A0A1I9LR68	At3g47000	Glycosyl hydrolase family protein	[MISSING]
A0A1P8ASX3	CCR1 ATCCR1 CINNAMOYL COA REDUCTASE cinnamoyl coa reductase 1 IRREGULAR XYLEM 4 IRX4 At1g15950 T24D18.5 T24D18_5	Cinnamoyl coa reductase 1	[MISSING]
A0A1P8ASX1	CCR1 ATCCR1 CINNAMOYL COA REDUCTASE cinnamoyl coa reductase 1 IRREGULAR XYLEM 4 IRX4 At1g15950 T24D18.5 T24D18_5	Cinnamoyl coa reductase 1	[MISSING]
A0A1P8BDT8	PCK2 PEPCK At5g65690	Phosphoenolpyruvate carboxykinase 2	[MISSING]
B3H725	HDS CHLOROPLAST BIOGENESIS 4 CLB4 CONSTITUTIVE SUBTILISIN 3 CSB3 GCPE ISPG MUP24.15 MUP24_15 At5g60600	4-hydroxy-3-methylbut-2-enyl diphosphate synthase	[MISSING]
A0A1P8AQT0	At1g50000 F2J10.21 F2J10_21	Methyltransferase	[MISSING]
Q56WK5	At2g36530	Enolase	[MISSING]
Q9LJ42	At3g24670 MSD24.10 MSD24_7	Probable pectate lyase 10 (EC 4.2.2.2)	[MISSING]
O65896	CDA1 CDD DESZ At2g19570 F3P11	Cytidine deaminase 1 (At-CDA1) (EC 3.5.4.5)	[MISSING]
A8MQM3	At2g44530 F4I1.54	Phosphoribosyltransferase family protein	[MISSING]
A0A1P8BCW3	SQD2 SULFOLIPID SYNTHASE At5g01220 F7J8.200 F7J8_200	Sulfoquinovosyldiacylglycerol 2	[MISSING]
Q9LYF8	At5g11720 T22P22.110 T22P22_110	AT5g11720/T22P22_110 (Alpha-glucosidase 1) (At5g11720/T22P22_110) (Glycosyl hydrolases family 31 protein)	[MISSING]
A0A1P8AMW1	ATDAD1 At1g32210 F3C3.14 F3C3_14	Defender against death (DAD family) protein	[MISSING]
A0A1I9LST4	At3g15290	3-hydroxyacyl-CoA dehydrogenase family protein	[MISSING]
F4J0N1	SNRK2.2 PROTEIN KINASE SNRK2-2 SPK-2-2 SRK2D At3g50500	SNF1-related protein kinase 2.2	[MISSING]
Q0WPI4	At1g09420	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)	[MISSING]
Q56Z27	At5g17230	Phytoene synthase	[MISSING]
Q56Z20	At2g20420	AT2G20420 protein (Succinyl-CoA ligase beta subunit) (Fragment)	[MISSING]
A0A1P8AMY1	PSP 3-PHOSPHOSERINE PHOSPHATASE 3-phosphoserine phosphatase phosphoserine phosphatase 1 PSP1 At1g18640	3-phosphoserine phosphatase	[MISSING]
Q9STT3	T23J7.130 At3g47800	Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)	[MISSING]
F4IA25	HGPT At1g71750 F14O23.13 F14O23_13	Hypoxanthine-guanine phosphoribosyltransferase	[MISSING]
Q56WK2	At4g14930	Putative uncharacterized protein At4g14930	[MISSING]
A0A1P8AWF0	PHT1;8 phosphate transporter 1;8 At1g20860 F9H16.16 F9H16_16	Phosphate transporter 18	[MISSING]
Q56WK7	At5g35790	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49) (Fragment)	[MISSING]
Q0WM57	At5g08670	H+-transporting ATP synthase beta chain (Mitochondrial)-like protein (Fragment)	[MISSING]
A0A178VEG8	At3g24200 AXX17_At3g26150	Uncharacterized protein	[MISSING]
Q56ZQ1	At5g42180	Peroxidase	[MISSING]
F4K7T6	DXR MQB2.90 MQB2_90 PDE129 PIGMENT-DEFECTIVE EMBRYO 129 At5g62790	1-deoxy-D-xylulose 5-phosphate reductoisomerase	[MISSING]
A0A1P8B2E5	At2g24800 F27C12.28 F27C12_28	Peroxidase superfamily protein	[MISSING]
A0A1P8ASV1	emb2411 embryo defective 2411 At1g08840	DNA replication helicase	[MISSING]
F4JN38	CST CAST AWAY CONNEXIN 32 CX32 Kin4 kinase 4 At4g35600 F8D20.110 F8D20_110	Protein kinase superfamily protein	[MISSING]
W8QPA3	AT1G14080	Glycosyltransferase (Fragment)	[MISSING]
