ENTRY	GENE NAME	NAME	LOCATION
W8PV36	AT2G03220	Glycosyltransferase (Fragment)	Cytoplasm
C0Z3A0	At3g06850	AT3G06850 protein	Cytoplasm
G9B9K7	At1g17260	Plasma membrane ATPase (EC 3.6.3.6) (Fragment)	Cytoplasm
A0A1P8ANX8	VHA-E3 At1g64200 F22C12.4 F22C12_4	Vacuolar H+-ATPase subunit E isoform 3	Cytoplasm
A0A1P8BFG5	MXI22.8 MXI22_8 At5g50370	Adenylate kinase family protein	Cytoplasm
Q9LU46	RH35 At5g51280 MWD22.23	DEAD-box ATP-dependent RNA helicase 35 (EC 3.6.4.13)	Cytoplasm
F4JBH8	HSD2 ATHSD2 HYDROXYSTEROID DEHYDROGENASE 2 hydroxysteroid dehydrogenase 2 At3g47350	Hydroxysteroid dehydrogenase 2	Cytoplasm
Q9FM01	UGD4 UGD1 At5g39320 K3K3.170	UDP-glucose 6-dehydrogenase 4 (UDP-Glc dehydrogenase 4) (UDP-GlcDH 4) (UDPGDH 4) (EC 1.1.1.22) (At-UGD4)	Cytoplasm
A0A1P8B5T1	GPX7 ATGPX7 GLUTATHIONE PEROXIDASE 7 glutathione peroxidase 7 At4g31870 F11C18.70 F11C18_70	Glutathione peroxidase 7	Cytoplasm
A0A1P8B2V0	HA5 AHA5 H(+)-ATPase 5 At2g24520 F25P17.18 F25P17_18	Plasma membrane ATPase (EC 3.6.3.6)	Cytoplasm
Q9LYR4	TRA2 transaldolase 2 At5g13420 T22N19.70 T22N19_70	Aldolase-type TIM barrel family protein (Putative transaldolase) (Transaldolase-like protein)	Cytoplasm
Q460Q3	At5g13930	Chalcone synthase family protein	Cytoplasm
Q84R09	At4g18230 AT4G18230 T9A21.80 T9A21_80	Glycosyltransferase (UDP-N-acetylglucosamine transferase subunit ALG14-like protein)	Cytoplasm
Q0WUH6	At1g20630	Catalase (EC 1.11.1.6)	Cytoplasm
F4IVK2	At2g26800	Aldolase superfamily protein	Cytoplasm
Q0WMH0	At4g39800	Myo-inositol-1-phosphate synthase	Cytoplasm
C0Z2R2	At4g30190	Plasma membrane ATPase (EC 3.6.3.6)	Cytoplasm
Q9LSH2	GAD5 At3g17760 MIG5.6	Glutamate decarboxylase 5 (GAD 5) (EC 4.1.1.15)	Cytoplasm
Q56WK5	At2g36530	Enolase	Cytoplasm
Q9SJC4	NUDT6 NUDX6 At2g04450 T1O3.14	Nudix hydrolase 6 (AtNUDT6) (EC 3.6.1.-) (ADP-ribose pyrophosphatase) (EC 3.6.1.13) (NADH pyrophosphatase) (EC 3.6.1.22)	Cytoplasm
Q9M2S0	At3g55590 T22E16.250	Probable mannose-1-phosphate guanylyltransferase 2 (EC 2.7.7.13)	Cytoplasm
Q9LIA8	UGD2 UGD At3g29360 MUO10.18 MUO10_6	UDP-glucose 6-dehydrogenase 2 (UDP-Glc dehydrogenase 2) (UDP-GlcDH 2) (UDPGDH 2) (EC 1.1.1.22) (At-UGD2)	Cytoplasm
F4IKM1	At2g29340 F16P2.28	Tropinone reductase homolog At2g29340 (EC 1.1.1.-)	Cytoplasm
A0A1P8ANY1	At1g14810 F10B6.22 F10B6_22	Semialdehyde dehydrogenase family protein	Cytoplasm
F4I8T3	CALS1 ATGSL06 ATGSL6 callose synthase 1 GLUCAN SYNTHASE-LIKE 6 GSL06 GSL6 At1g05570 F3F20.1 F3F20_1	Callose synthase 1	Cytoplasm
Q43314	GDH1 At5g18170 MRG7.13	Glutamate dehydrogenase 1 (GDH 1) (EC 1.4.1.3)	Cytoplasm
Q8LEA2	GA2OX1 At1g78440 F3F9.5	Gibberellin 2-beta-dioxygenase 1 (EC 1.14.11.13) (GA 2-oxidase 1) (Gibberellin 2-beta-hydroxylase 1) (Gibberellin 2-oxidase 1)	Cytoplasm
Q0WLJ5	At5g47560	Sodium-dicarboxylate cotransporter-like (Fragment)	Cytoplasm
Q56YR4	At2g30970	Aspartate aminotransferase (EC 2.6.1.1)	Cytoplasm
A0A1P8AWQ1	At1g62660 F23N19.3	Glycosyl hydrolases family 32 protein	Cytoplasm
W8Q3B6	AT2G36750	Glycosyltransferase (EC 2.4.1.-) (Fragment)	Cytoplasm
A0A1P8ARF1	pde194 pigment defective 194 At1g66520 F28G11.15 F28G11_15	Formyltransferase	Cytoplasm
A0A1I9LTN9	At3g02620 F16B3.25 F16B3_25	Plant stearoyl-acyl-carrier-protein desaturase family protein	Cytoplasm
Q9LMX8	At1g13700 F21F23.14	Probable 6-phosphogluconolactonase 1 (6PGL 1) (EC 3.1.1.31)	Cytoplasm
F4K0T5	ASA1 AMT1 JDL1 MJJ3.14 MJJ3_14 TRP5 TRYPTOPHAN BIOSYNTHESIS 5 WEAK ETHYLENE INSENSITIVE 2 WEI2 At5g05730	Anthranilate synthase alpha subunit 1	Cytoplasm
F4KIN4	KPR PANE At5g34780 T3J11	Putative 2-dehydropantoate 2-reductase (EC 1.1.1.169) (Ketopantoate reductase) (KPA reductase)	Cytoplasm
Q9M2U5	EP3 CHIV At3g54420 T12E18.110	Endochitinase EP3 (EC 3.2.1.14) (Chitinase class IV) (AtchitIV) (Protein HOMOLOG OF CARROT EP3-3 CHITINASE) (AtEP3)	Cytoplasm
F4HQU9	AAPT1 AMINOALCOHOLPHOSPHOTRANSFERASE ATAAPT1 At1g13560 F13B4.5 F13B4_5	Aminoalcoholphosphotransferase 1	Cytoplasm
Q0WN55	At3g07960	Phosphatidylinositol 4-phosphate 5-kinase (EC 2.7.1.68)	Cytoplasm
Q0WWD3	At3g58730	Vacuolar-type H+-ATPase (V-ATPase) subunit D	Cytoplasm
A0A2H1ZEB5	CYP71B28 ''cytochrome P450 cytochrome P450 family 71 polypeptide 28 polypeptide 28'' subfamily B At1g13090 F3F19.11 F3F19_11	Cytochrome P450, family 71, subfamily B, polypeptide 28	Cytoplasm
F4J0N1	SNRK2.2 PROTEIN KINASE SNRK2-2 SPK-2-2 SRK2D At3g50500	SNF1-related protein kinase 2.2	Cytoplasm
Q8H161	At1g09780	Putative 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	Cytoplasm
F4JBY2	AtTKL1 TKL1 transketolase 1 At3g60750	Transketolase	Cytoplasm
Q9LXL5	SUS4 At3g43190 F7K15_40	Sucrose synthase 4 (AtSUS4) (EC 2.4.1.13) (Sucrose-UDP glucosyltransferase 4)	Cytoplasm
Q9FZE0	BGLU40 At1g26560 T1K7.7	Beta-glucosidase 40 (AtBGLU40) (EC 3.2.1.21)	Cytoplasm
A0A1I9LM15	IPP2 IDI2 IPIAT1 At3g02780 F13E7.28 F13E7_28	Isopentenyl pyrophosphate:dimethylallyl pyrophosphate isomerase 2	Cytoplasm
Q9M9W8	PLPZETA2 PLDP2 At3g05630 F18C1.10	Phospholipase D zeta 2 (PLDzeta2) (EC 3.1.4.4) (Phospholipase D p2) (AtPLDp2) (Phospholipase D2 PHOX and PX-containing domain protein)	Cytoplasm
C0Z371	At3g27380	AT3G27380 protein	Cytoplasm
F4JMN7	At4g22870 F7H19.50 F7H19_50	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	Cytoplasm
A0A1P8B2Z3	FUT2 ATFUT2 fucosyltransferase 2 At2g03210 T18E12.12 T18E12_12	Fucosyltransferase 2	Cytoplasm
Q9SVP6	PRR2 PLR2 At4g13660 F18A5.50	Pinoresinol reductase 2 (AtPrR2) ((-)-pinoresinol reductase) (EC 1.23.1.3) (Pinoresinol-lariciresinol reductase 2) (AtPLR2)	Cytoplasm
A0A1P8B8Z4	APT4 At4g12440 T1P17.30 T1P17_30	Adenine phosphoribosyl transferase 4	Cytoplasm
Q9SCN3	T4D2.210 At3g53290	CYTOCHROME P450-like protein	Cytoplasm
A0A1I9LPY0	ASN1 AT-ASN1 DARK INDUCIBLE 6 DIN6 At3g47340	Glutamine-dependent asparagine synthase 1	Cytoplasm
A0A1P8BB98	DES1 L-cysteine desulfhydrase 1 At5g28030 F15F15.100 F15F15_100	L-cysteine desulfhydrase 1	Cytoplasm
Q56Y11	At5g58770 MZN1.21	Dehydrodolichyl diphosphate synthase 2 (Dedol-PP synthase 2) (EC 2.5.1.-)	Cytoplasm
F4JKD5	APR3 APS reductase 3 ATAPR3 PAPS REDUCTASE HOMOLOG 26 PRH-26 PRH26 At4g21990 F1N20.90 F1N20_90	APS reductase 3	Cytoplasm
A0A1I9LRT3	At3g18680	Amino acid kinase family protein	Cytoplasm
A0A1P8ARK2	At1g24320 F3I6.26 F3I6_26	Six-hairpin glycosidases superfamily protein	Cytoplasm
Q9C6Y8	T18F15.13 At1g44180 T7O23.14 T7O23_14	Aminoacylase, putative (Peptidase M20/M25/M40 family protein)	Cytoplasm
F4K7T6	DXR MQB2.90 MQB2_90 PDE129 PIGMENT-DEFECTIVE EMBRYO 129 At5g62790	1-deoxy-D-xylulose 5-phosphate reductoisomerase	Cytoplasm
A0A1P8BBB5	FBA4 AtFBA4 At5g03690 F17C15.110 F17C15_110	Fructose-bisphosphate aldolase (EC 4.1.2.13)	Cytoplasm
A0A1P8AWT7	CAT3 ATCAT3 catalase 3 SEN2 SENESCENCE 2 At1g20620 F5M15.5 F5M15_5	Catalase 3	Cytoplasm
Q9C9T8	At1g73740 At1g73740/F25P22.16 AT1G73740 F25P22.16 F25P22_16	Glycosyltransferase (Putative UDP-N-acetylglucosamine--N-acetylmuramyl-(Pentapeptide)-pyrophosphoryl-undecaprenol N-acetylglucosamine transferase) (Putative UDP-N-acetylglucosamine--N-acetylmuramyl-(Pentapeptide)-pyrophosphoryl-undecaprenol N-acetylglucosamine transferase; 62395-63952) (UDP-Glycosyltransferase superfamily protein)	Cytoplasm
F4JTS3	At4g13710 F18A5.100 F18A5_100	Pectate lyase (EC 4.2.2.2)	Cytoplasm
F4IWV6	PBL1 PBS1-like 1 At3g55450	PBS1-like 1	Cytoplasm
F4IBL7	HISN6B HISTIDINE BIOSYNTHESIS 6B At1g71920 F17M19.7 F17M19_7	HISTIDINE BIOSYNTHESIS 6B	Cytoplasm
B9DI17	At1g64710	AT1G64710 protein (Fragment)	Cytoplasm
Q56ZT3	At5g08280	Hydroxymethylbilane synthase	Cytoplasm
A0A1P8AWR1	CCR2 ATCCR2 cinnamoyl coa reductase At1g80820 F23A5.17 F23A5_17	Cinnamoyl coa reductase	Cytoplasm
F4JGW8	CPK23 ATCPK23 At4g04740 T4B21.15 T4B21_15	Calcium-dependent protein kinase 23	Cytoplasm
A8MQR6	ALDH6B2 aldehyde dehydrogenase 6B2 At2g14170 T22C12.10 T22C12_10	Aldehyde dehydrogenase 6B2	Cytoplasm
C0Z213	At3g45100	AT3G45100 protein	Cytoplasm
A0A1P8BGX3	MIOX5 MIK19.9 MIK19_9 myo-inositol oxygenase 5 At5g56640	Myo-inositol oxygenase 5	Cytoplasm
F4K8N1	SOS4 ATSOS4 SALT OVERLY SENSITIVE 4 At5g37850 K18L3.1 K18L3_1	PfkB-like carbohydrate kinase family protein	Cytoplasm
Q0WWM2	At4g26970	Aconitase like protein (Fragment)	Cytoplasm
O23236	MPK14 At4g36450 AP22.98 C7A10.910	Mitogen-activated protein kinase 14 (AtMPK14) (MAP kinase 14) (EC 2.7.11.24)	Cytoplasm
A0A1P8AVN2	CYP78A8 ''cytochrome P450 cytochrome P450 family 78 polypeptide 8 polypeptide 8'' subfamily A At1g01190 F6F3.25	Cytochrome P450, family 78, subfamily A, polypeptide 8	Cytoplasm
F4K670	XK-2 MNI5.3 MNI5_3 XK2 XYLULOSE KINASE 2 xylulose kinase-2 At5g49650	Xylulose kinase-2	Cytoplasm
O80585	MTHFR2 At2g44160 F6E13.29	Methylenetetrahydrofolate reductase 2 (AtMTHFR2) (EC 1.5.1.20)	Cytoplasm
Q56WK2	At4g14930	Uncharacterized protein At4g14930	Cytoplasm
F4JF98	At3g55140	Pectate lyase (EC 4.2.2.2)	Cytoplasm
Q944R7	PRMT16 PRMT7 At4g16570 dl4310w FCAALL.195	Protein arginine N-methyltransferase 1.6 (AtPRMT16) (AtPRMT7) (EC 2.1.1.-)	Cytoplasm
A0A1P8BFP5	GA20OX2 AT2353 ATGA20OX2 gibberellin 20 oxidase 2 MIO24.5 MIO24_5 At5g51810	Gibberellin 20 oxidase 2	Cytoplasm
F4J0U9	CRD1 ACSF CHL27 COPPER RESPONSE DEFECT 1 At3g56940 T8M16.1	Dicarboxylate diiron protein, putative (Crd1)	Cytoplasm
Q56WK7	At5g35790	Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49) (Fragment)	Cytoplasm
A0A1R7T3H5	CESA4 cellulose synthase A4 IRREGULAR XYLEM 5 IRX5 MRH10.14 MRH10_14 NWS2 At5g44030	Cellulose synthase A4	Cytoplasm
Q9FZE1	UGD1 UGD4 At1g26570 T1K7.6	UDP-glucose 6-dehydrogenase 1 (UDP-Glc dehydrogenase 1) (UDP-GlcDH 1) (UDPGDH 1) (EC 1.1.1.22) (At-UGD1)	Cytoplasm
A0A1P8BCW3	SQD2 SULFOLIPID SYNTHASE At5g01220 F7J8.200 F7J8_200	Sulfoquinovosyldiacylglycerol 2	Cytoplasm
Q84KJ0	At4g22880	Mutant protein of leucoanthocyanidin dioxygenase	Cytoplasm
A0A1I9LT77	DWF4 AtDWF4 CLM CLOMAZONE-RESISTANT CYP90B1 CYTOCHROME P450 90B1 DWARF 4 PSC1 SAV1 SHADE AVOIDANCE 1 SNP2 STEROID 22-ALPHA-HYDROXYLASE SUPPRESSOR OF NPH4 2 At3g50660	Cytochrome P450 superfamily protein	Cytoplasm
Q9LM02	SMT1 CPH At5g13710 MSH12.18	Cycloartenol-C-24-methyltransferase (EC 2.1.1.41) (24-sterol C-methyltransferase 1) (Sterol C-methyltransferase 1) (Protein CEPHALOPOD) (Protein STEROL METHYLTRANSFERASE 1)	Cytoplasm
A8MS69	4CL1 4-COUMARATE:COA LIGASE 4-COUMARATE:COA LIGASE 1 4-coumarate:CoA ligase 1 4CL.1 AT4CL1 At1g51680 F19C24.11 F19C24_11	4-coumarate:CoA ligase 1	Cytoplasm
Q8H137	At4g37430	Putative cytochrome P450 monooxygenase (CYP91A2) (Fragment)	Cytoplasm
Q3E9D7	At5g18880 F17K4.130 F17K4_130	RNA-directed DNA polymerase (Reverse transcriptase)-related family protein	Cytoplasm
Q9FJV8	MRN1 PEN5 At5g42600 MFO20.1	Marneral synthase (AtMRN1) (EC 5.4.99.53) (Pentacyclic triterpene synthase 5) (AtPEN5)	Cytoplasm
Q9C6Z2	NUDT25 NUDX25 At1g30110 T2H7.9	Nudix hydrolase 25 (AtNUDT25) (EC 3.6.1.17) (Bis(5'-nucleosyl)-tetraphosphatase (asymmetrical))	Cytoplasm
F4JGL5	NDB2 NAD(P)H dehydrogenase B2 At4g05020 C17L7.11	NAD(P)H dehydrogenase B2	Cytoplasm
Q8L6Z6	At3g53280	Cytochrome P450 71B5	Cytoplasm
A0A1P8B5L8	FAB1A At4g33240 F4I10.170 F4I10_170	1-phosphatidylinositol-3-phosphate 5-kinase FAB1A	Cytoplasm
Q9LK36	SAHH2 At3g23810 MYM9.16 MYM9_15	Adenosylhomocysteinase 2 (AdoHcyase 2) (EC 3.3.1.1) (S-adenosyl-L-homocysteine hydrolase 1) (SAH hydrolase 2)	Cytoplasm
P43288	ASK1 SK11 At5g26751 F2P16.21	Shaggy-related protein kinase alpha (EC 2.7.11.1) (ASK-alpha) (Shaggy-related protein kinase 11) (AtSK11)	Cytoplasm
F4JTL6	CGL1 CGL COMPLEX GLYCAN LESS COMPLEX GLYCAN LESS 1 GNTI At4g38240 F20D10.360 F20D10_360	Alpha-1,3-mannosyl-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	Cytoplasm
F4J982	SRPK4 arg-rich protein kinase 4 ser At3g53030	Ser/arg-rich protein kinase 4	Cytoplasm
A0A1P8AQK5	LACS9 At1g77590 T5M16.18 T5M16_18	Long chain acyl-CoA synthetase 9	Cytoplasm
C0Z257	At3g13790	AT3G13790 protein	Cytoplasm
Q56WW5	At3g04120	Glyceraldehyde-3-phosphate dehydrogenase C subunit (Fragment)	Cytoplasm
Q8RX32	At1g07450 F22G5.20	Tropinone reductase homolog At1g07450 (EC 1.1.1.-)	Cytoplasm
B9DI66	At4g04640	AT4G04640 protein (Fragment)	Cytoplasm
A0A1P8B993	GOX3 glycolate oxidase 3 At4g18360 F28J12.20 F28J12_20	Aldolase-type TIM barrel family protein	Cytoplasm
F4JVC5	At4g39280 T22F8.180 T22F8_180	Phenylalanyl-tRNA synthetase, putative / phenylalanine-tRNA ligase	Cytoplasm
Q9FKW3	CHI2 At5g66220 K2A18.30	Chalcone--flavonone isomerase 2 (Chalcone isomerase 2) (EC 5.5.1.6)	Cytoplasm
Q9M0Z1	At4g04880	Putative adenosine deaminase	Cytoplasm
F4IMB5	At2g07698 T18C6.2 T18C6_2	ATPase, F1 complex, alpha subunit protein	Cytoplasm
Q0WRU5	MRN17.8 MRN17_8 At5g22850	Eukaryotic aspartyl protease family protein (Protease-like protein)	Cytoplasm
Q570J1	At5g49460	ATP-citrate lyase subunit B (Fragment)	Cytoplasm
A0A2H1ZE98	c-NAD-MDH3 MIK19.17 MIK19_17 At5g56720	Malate dehydrogenase (EC 1.1.1.37)	Cytoplasm
Q42396	CPK12 CDPK9 At5g23580 MQM1.15	Calcium-dependent protein kinase 12 (EC 2.7.11.1) (Calcium-dependent protein kinase isoform CDPK9) (AtCDPK9)	Cytoplasm
Q9ZW19	SDR At2g29360 F16P2.26	Tropinone reductase homolog At2g29360 (EC 1.1.1.-)	Cytoplasm
A0A1P8APC9	MIOX1 myo-inositol oxygenase 1 At1g14520 F14L17.30 F14L17_30	Myo-inositol oxygenase 1	Cytoplasm
A0A1P8APY5	At1g22430 F12K8.22 F12K8_22	GroES-like zinc-binding dehydrogenase family protein	Cytoplasm
A0A1R7T3B5	ILL1 MIK19.10 MIK19_10 At5g56650	IAA-leucine resistant (ILR)-like 1	Cytoplasm
Q56YC7	At5g54810	Tryptophan synthase beta chain 1	Cytoplasm
Q9FND9	RFS5 RS5 At5g40390 MPO12.100 MPO12.13	Probable galactinol--sucrose galactosyltransferase 5 (EC 2.4.1.82) (Protein SEED IMBIBITION 1-LIKE) (Raffinose synthase 5)	Cytoplasm
B3H5Y0	ACO1 aconitase 1 At4g35830 F4B14.100 F4B14_100	Aconitate hydratase (Aconitase) (EC 4.2.1.3)	Cytoplasm
F4JMK8	ACX1 acyl-CoA oxidase 1 ATACX1 At4g16760 Dl4405c FCAALL.119	Acyl-coenzyme A oxidase	Cytoplasm
W8PUZ7	AT5G20280	Glycosyltransferase (Fragment)	Cytoplasm
A0A1P8B4L8	At4g17360 Dl4715c FCAALL.417	Formyl transferase	Cytoplasm
Q56Z44	At3g46100	Histidyl-tRNA synthetase (Fragment)	Cytoplasm
A0A1P8ARU7	HXK3 hexokinase 3 At1g47840 T2E6.5 T2E6_5	Phosphotransferase (EC 2.7.1.-)	Cytoplasm
A0A1P8BBL3	ckl8 casein kinase I-like 8 MWF20.1 MWF20_1 At5g43320	Casein kinase I-like 8	Cytoplasm
Q9SCS3	At3g50520 T20E23.120	Phosphoglycerate mutase-like protein 4	Cytoplasm
Q8LG70	At3g49360 F2K15.220 T1G12.6	Probable 6-phosphogluconolactonase 2 (6PGL 2) (EC 3.1.1.31)	Cytoplasm
Q9T0A0	LACS4 At4g23850 T32A16_20	Long chain acyl-CoA synthetase 4 (EC 6.2.1.3)	Cytoplasm
Q42546	SAL1 FRY1 At5g63980 MBM17.8	SAL1 phosphatase (3'(2'),5'-bisphosphate nucleotidase 1) (EC 3.1.3.7) (3'(2'),5'-bisphosphonucleoside 3'(2')-phosphohydrolase 1) (DPNPase 1) (Inositol polyphosphate 1-phosphatase 1) (IPPase 1) (Inositol-1,4-bisphosphate 1-phosphatase 1) (EC 3.1.3.57) (Protein FIERY 1)	Cytoplasm
F4I7V2	GlcNAc1pUT1 GLCNA.UT1 At1g31070 F17F8.1	N-acetylglucosamine-1-phosphate uridylyltransferase 1	Cytoplasm
Q9SQQ7	At3g04050 T11I18.16 T11I18_16	Pyruvate kinase (EC 2.7.1.40)	Cytoplasm
A0A1P8ARS3	DIN9 DARK INDUCIBLE 9 PHOSPHOMANNOSE ISOMERASE 2 PMI2 At1g67070 F1O19.12 F1O19_12	Mannose-6-phosphate isomerase (EC 5.3.1.8)	Cytoplasm
Q0WM60	At1g13210	Calcium-transporting ATPase like protein (Fragment)	Cytoplasm
