ENTRY	STOICHIOMETRY	GENE NAMES	PROTEIN NAME	UNIPROT NOTE
P40871	1.0	dhbE entE BSU31980	2,3-dihydroxybenzoate-AMP ligase (EC 6.3.2.-) (Dihydroxybenzoic acid-activating enzyme)	[MISSING]
P80861	1.0	yjlD BSU12290	NADH dehydrogenase-like protein YjlD (EC 1.6.99.-) (Glucose starvation-inducible protein 5) (GSI5)	[MISSING]
O34577	1.0	cysC ylnC BSU15600	Probable adenylyl-sulfate kinase (EC 2.7.1.25) (APS kinase) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase)	[MISSING]
P45868	1.0	maeA BSU37050	Probable NAD-dependent malic enzyme 2 (NAD-ME 2) (EC 1.1.1.38)	[MISSING]
P18186	1.0	argF BSU11250	Ornithine carbamoyltransferase (OTCase) (EC 2.1.3.3)	[MISSING]
P19669	1.0	tal ywjH BSU37110	Transaldolase (EC 2.2.1.2) (20 kDa phosphoprotein OrfU) (CSI9)	[MISSING]
Q9K2S2	1.0	mrpA ntrA shaA yufT BSU31600	Na(+)/H(+) antiporter subunit A (Mrp complex subunit A) (Multiple resistance and pH homeostasis protein A)	SUBUNIT: Forms a heterooligomeric complex that consists of seven subunits: MrpA, MrpB, MrpC, MrpD, MrpE, MrpF and MrpG. {ECO:0000269|PubMed:17693497}.
P42087	1.0	hutM BSU39390 EE57D	Putative histidine permease	[MISSING]
P70998	1.0	speE ywhF BSU37500	Polyamine aminopropyltransferase (Putrescine aminopropyltransferase) (PAPT) (Spermidine synthase) (SPDS) (SPDSY) (EC 2.5.1.16)	SUBUNIT: Homodimer or homotetramer. {ECO:0000255|HAMAP-Rule:MF_00198, ECO:0000269|Ref.4}.
P46329	1.0	aldX yxaS yxbE BSU39860 VE7FR	Probable aldehyde dehydrogenase AldX (EC 1.2.1.3)	[MISSING]
P42436	1.0	nasE nasBD nirD BSU03290	Assimilatory nitrite reductase [NAD(P)H] small subunit (EC 1.7.1.4)	SUBUNIT: Associates with NasD. {ECO:0000250}.
P54167	1.0	metAA metA metB BSU21910	Homoserine O-acetyltransferase (HAT) (EC 2.3.1.31) (Homoserine transacetylase) (HTA)	[MISSING]
P94463	1.0	fmt yloL BSU15730	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	[MISSING]
P94369	1.0	yxlA BSU38710	Putative purine-cytosine permease YxlA	[MISSING]
P39761	1.0	adeC ade yzaD BSU14520	Adenine deaminase (Adenase) (Adenine aminase) (EC 3.5.4.2)	[MISSING]
O34978	1.0	pbuO ytiP BSU29990	Guanine/hypoxanthine permease PbuO	[MISSING]
P42199	1.0	tcyA yckK BSU03610	L-cystine-binding protein TcyA	SUBUNIT: The complex is composed of two ATP-binding proteins (TcyC), two transmembrane proteins (TcyB) and a solute-binding protein (TcyA). {ECO:0000305}.
P39456	1.0	tcyC yckI BSU03590	L-cystine import ATP-binding protein TcyC (EC 3.6.3.-)	SUBUNIT: The complex is composed of two ATP-binding proteins (TcyC), two transmembrane proteins (TcyB) and a solute-binding protein (TcyA). {ECO:0000305}.
P46342	1.0	pstB1 pstBB yqgK yzmF BSU24950	Phosphate import ATP-binding protein PstB 1 (EC 3.6.3.27) (ABC phosphate transporter 1) (Phosphate-transporting ATPase 1)	SUBUNIT: The complex is composed of two ATP-binding proteins (PstB), two transmembrane proteins (PstC and PstA) and a solute-binding protein (PstS). {ECO:0000255|HAMAP-Rule:MF_01702}.
P94392	1.0	putP ycgO BSU03220	High-affinity proline transporter PutP	[MISSING]
Q06750	1.0	cysE cysA BSU00930	Serine acetyltransferase (SAT) (EC 2.3.1.30)	[MISSING]
Q08352	1.0	ald spoVN BSU31930	Alanine dehydrogenase (EC 1.4.1.1) (Stage V sporulation protein N)	SUBUNIT: Homohexamer. Trimer of dimer (By similarity). {ECO:0000250}.
P35160	1.0	resA ypxA BSU23150	Thiol-disulfide oxidoreductase ResA	[MISSING]
O34399	1.0	gltB BSU18440	Glutamate synthase [NADPH] small chain (EC 1.4.1.13) (NADPH-GOGAT)	SUBUNIT: Aggregate of 4 catalytic active heterodimers, consisting of a large and a small subunit. {ECO:0000250}.
O34671	1.0	glnM BSU27450	Probable glutamine ABC transporter permease protein GlnM	SUBUNIT: The complex is composed of two ATP-binding proteins (GlnQ), two transmembrane proteins (GlnM and GlnP) and a solute-binding protein (GlnH). {ECO:0000305}.
P46320	1.0	licH celD celF BSU38560	Probable 6-phospho-beta-glucosidase (EC 3.2.1.86)	[MISSING]
P94575	1.0	pucI ywoE BSU36470	Probable allantoin permease (Allantoin transport protein)	[MISSING]
P54552	1.0	proI yqjO BSU23800	Pyrroline-5-carboxylate reductase 2 (P5C reductase 2) (P5CR 2) (EC 1.5.1.2) (PCA reductase 2)	[MISSING]
P42953	1.0	tagG BSU35710	Teichoic acid translocation permease protein TagG	SUBUNIT: The complex is composed of two ATP-binding proteins (TagH) and two transmembrane proteins (TagG). {ECO:0000305}.
P18579	1.0	murB ylxC BSU15230	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.3.1.98) (UDP-N-acetylmuramate dehydrogenase)	[MISSING]
P21885	1.0	speA cad BSU14630	Arginine decarboxylase (EC 4.1.1.19)	[MISSING]
P94530	1.0	araQ yseE BSU28730	L-arabinose transport system permease protein AraQ	[MISSING]
O32213	1.0	cysI yvgQ BSU33430	Sulfite reductase [NADPH] hemoprotein beta-component (SiR-HP) (SiRHP) (EC 1.8.1.2)	SUBUNIT: Alpha(8)-beta(8). The alpha component is a flavoprotein, the beta component is a hemoprotein (By similarity). {ECO:0000250}.
P37813	1.0	atpB BSU36870	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	SUBUNIT: F-type ATPases have 2 components, CF(1) - the catalytic core - and CF(0) - the membrane proton channel. CF(1) has five subunits: alpha(3), beta(3), gamma(1), delta(1), epsilon(1). CF(0) has three main subunits: a(1), b(2) and c(9-12). The alpha and beta chains form an alternating ring which encloses part of the gamma chain. CF(1) is attached to CF(0) by a central stalk formed by the gamma and epsilon chains, while a peripheral stalk is formed by the delta and b chains (Probable). The F(1)F(0) complex interacts with SpoIIIJ and YqjG; YqgA is found in the same complex. {ECO:0000255|HAMAP-Rule:MF_01393, ECO:0000269|PubMed:19717609, ECO:0000305}.
P26379	1.0	levD sacL BSU27070	PTS system fructose-specific EIIA component (EC 2.7.1.202) (EIIA-Fru) (Fructose-specific phosphotransferase enzyme IIA component) (lev-PTS) (p16)	[MISSING]
