ENTRY	GENE NAME	NAME	LOCATION
Q8XTI7	prpC RSp0121	Citrate synthase	[MISSING]
Q8XYH2	pilZ RSc1786	Putative type 4 fimbrial biogenesis protein	[MISSING]
Q8XTY7	RSc3408	Probable atp-binding abc transporter protein	[MISSING]
Q8Y3G4	serA RSc0016	Putative d-3-phosphoglycerate dehydrogenase oxidoreductase protein (EC 1.1.1.95)	[MISSING]
Q8XX43	ragB RSc2275	Probable polysaccharide transport system component signal peptide protein	[MISSING]
Q8XV66	gltB RSc2965	Probable glutamate synthase (Large subunit) oxidoreductase protein (EC 1.4.1.13)	[MISSING]
Q8XX45	ragD RSc2273	Probable polysaccharide transport system component transmembrane protein	[MISSING]
Q8XX44	ragC RSc2274	Probable outer membrane lipoprotein	[MISSING]
Q8XV63	RSc2968 RS01329	Deoxyguanosinetriphosphate triphosphohydrolase-like protein	[MISSING]
Q8XX46	ragE RSc2272	Probable polysaccharide transport system component transmembrane protein	[MISSING]
Q8XX48	ragG RSc2270	Probable polysaccharide synthase transmembrane protein	[MISSING]
Q8XW00	RSc2675	Putative type 4 fimbrial biogenesis pily1-related protein signal peptide	[MISSING]
Q8XW01	RSc2674	Glutathione peroxidase	[MISSING]
Q8Y3G9	acrA RSc0011	Probable acriflavin resistance lipoprotein a	[MISSING]
Q8XYF7	RSc1801	Probable lrr-gala family type III effector protein (Gala 5)	[MISSING]
Q8XRT8	RSp0743	Hypothetical uncharacterised conserved protein ucp028301	[MISSING]
Q8XYF2	RSc1806	Probable polyketide synthase protein	[MISSING]
Q8XYF3	RSc1805	Putative siderophore-like synthase protein	[MISSING]
Q8XYF0	RSc1808	Probable composite atp-binding transmembrane abc transporter protein	[MISSING]
Q8XRT3	RSp0748	Uncharacterized protein	[MISSING]
Q8XRT2	RSp0749	Putative clpa/b-type chaperone protein	[MISSING]
Q8XRT7	RSp0744	Uncharacterized protein	[MISSING]
Q8XRT6	RSp0745	Uncharacterized protein	[MISSING]
Q8XYF8	RSc1800	Probable lrr-gala family type III effector protein (Gala 4)	[MISSING]
Q8XRT4	RSp0747	Uncharacterized protein	[MISSING]
Q8XR74	RSp0985	Probable transporter transmembrane protein	[MISSING]
Q8XV57	pilN RSc2974	Probable fimbrial type-4 assembly membrane transmembrane protein	[MISSING]
Q8XWX8	trxB RSc2342	Thioredoxin reductase (EC 1.8.1.9)	[MISSING]
Q8Y1E4	tauD RSc0746	Putative alpha-ketoglutarate-dependent taurine dioxygenase oxidoreductase protein (EC 1.14.-.-)	[MISSING]
Q8XZ60	RSc1544	Uncharacterized protein	[MISSING]
Q8Y1E7	aroG2 RSc0743	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54) (3-deoxy-D-arabino-heptulosonate 7-phosphate synthase) (DAHP synthase) (Phospho-2-keto-3-deoxyheptonate aldolase)	[MISSING]
Q8XZ67	ppx RSc1537	Probable exopolyphosphatase protein (EC 3.6.1.11)	[MISSING]
Q7ALE9	hrpY RSp0855	Hrp pilus subunit hrpy protein	[MISSING]
Q8XZZ9	iolG RSc1246	Inositol 2-dehydrogenase (EC 1.1.1.18) (Myo-inositol 2-dehydrogenase) (MI 2-dehydrogenase)	[MISSING]
Q8XVD9	dsbC RSc2892	Probable thiol:disulfide interchange protein (EC 5.3.4.1)	[MISSING]
Q8XVD8	RSc2893	Putative oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8XVD1	hemA RSc2900 RS00197	Glutamyl-tRNA reductase (GluTR) (EC 1.2.1.70)	[MISSING]
Q8XTP1	purU2 purU RSp0065	Formyltetrahydrofolate deformylase (EC 3.5.1.10) (Formyl-FH(4) hydrolase)	[MISSING]
Q8XQZ2	RSp1076	Putative glucose-fructose oxidoreductase oxidoreductase protein (EC 1.1.99.28)	[MISSING]
Q8XYA1	cyoD2 RSc1861	Probable transmembrane cytochrome o ubiquinol oxidase (Subunit iv) oxidoreductase protein (EC 1.10.3.-)	[MISSING]
Q8XTP2	opuC RSp0064	Putative glycine betaine transmembrane and periplasmic abc transporter protein	[MISSING]
Q8XTP5	eftB RSp0061	Putative electron transfer flavoprotein beta-subunit	[MISSING]
Q8XS65	cobA RSp0616	Probable cobIalamin adenosyltransferase protein (EC 2.5.1.17)	[MISSING]
Q8XSS5	fliH RSp0392	Probable flagellar assembly protein flih	[MISSING]
P58584	solI RSc3286 RS02515	Acyl-homoserine-lactone synthase (EC 2.3.1.184) (Autoinducer synthesis protein SolI)	[MISSING]
Q8Y232	purH RSc0504 RS05018	Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)]	[MISSING]
Q8Y234	glpQ RSc0502	Putative glycerophosphoryl diester phosphodiesterase, periplasmic protein (EC 3.1.4.46)	[MISSING]
Q8Y237	gpmB RSc0499	Putative phosphoglycerate mutase 2 protein (EC 5.4.2.1)	[MISSING]
Q8XS61	cbiF RSp0620	Probable precorrin-4 c11-methyltransferase protein (EC 2.1.1.133)	[MISSING]
Q8Y1Y3	sucC RSc0554 RS04911	Succinate--CoA ligase [ADP-forming] subunit beta (EC 6.2.1.5) (Succinyl-CoA synthetase subunit beta) (SCS-beta)	[MISSING]
Q8XT05	mexD RSp0312	Probable multidrug efflux system transmembrane protein	[MISSING]
Q8XT04	mexC RSp0313	Probable multidrug efflux system protein	[MISSING]
Q8XVR1	thiL RSc2768	Thiamine-monophosphate kinase (TMP kinase) (Thiamine-phosphate kinase) (EC 2.7.4.16)	[MISSING]
Q8XWM6	nadC RSc2448	Probable nicotinate-nucleotide pyrophosphorylase (Carboxylating) quinolinate phosphoribosyltransferase (Decarboxylating) protein (EC 2.4.2.19)	[MISSING]
Q8XRS2	RSp0759	Uncharacterized protein	[MISSING]
Q8XWM0	purN RSc2454	Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)	[MISSING]
Q8XRS0	RSp0761	Putative outer membrane protein	[MISSING]
Q8Y1L3	pyrR RSc0677 RS01582	Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)]	[MISSING]
Q8Y1L2	pyrB RSc0678 RS01583	Aspartate carbamoyltransferase (EC 2.1.3.2) (Aspartate transcarbamylase) (ATCase)	[MISSING]
Q8Y1L1	pyrX pyrC RSc0679	Dihydroorotase (DHOase) (EC 3.5.2.3)	[MISSING]
Q8Y1L0	plsC RSc0680	Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase transmembrane protein (EC 2.3.1.51)	[MISSING]
Q8XZQ0	cysU RSc1345	Putative sulfate transport abc transporter protein	[MISSING]
Q8XS09	RSp0672	Lrr-gala family type III effector protein (Gala 2)	[MISSING]
Q8Y0H2	pgsA RSc1072	Probable cdp-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase transmembrane protein (EC 2.7.8.5)	[MISSING]
Q8XZQ6	ssuD RSc1339 RS02861	Alkanesulfonate monooxygenase (EC 1.14.14.5) (FMNH2-dependent aliphatic sulfonate monooxygenase)	[MISSING]
Q8XZQ7	ssuA1 RSc1338	Putative alkanesulfonates binding signal peptide protein	[MISSING]
Q8XZQ8	RSc1337	Probable nadph-dependent fmn reductase oxidoreductase protein (EC 1.5.1.29)	[MISSING]
Q8XZQ9	sbp RSc1336	Probable sulfate-binding signal peptide protein	[MISSING]
Q8XRH3	RSp0881	Putative glycosyl hydrolase transmembrane protein	[MISSING]
Q8Y1D4	gcdH RSc0756	Probable glutaryl-coa dehydrogenase oxidoreductase protein (EC 1.3.99.7)	[MISSING]
Q8XRF4	popF2 RSp0900	Secreted protein popf2	[MISSING]
Q8XZ75	pstS1 RSc1529	Phosphate-binding protein PstS	[MISSING]
Q8XXL8	xdhA RSc2095	Putative xanthine dehydrogenase (Subunit a) oxidoreductase protein (EC 1.17.1.4)	[MISSING]
Q8XTB9	RSp0194	Putative 3-oxoacyl-[acyl-carrier-protein]	[MISSING]
Q8XSA6	RSp0572	Putative type III effector protein	[MISSING]
Q8XSV8	fabG2 RSp0359	Probable 3-oxoacyl-[acyl-carrier-protein] reductase oxidoreductase (EC 1.1.1.100)	[MISSING]
Q8Y047	RSc1197	Putative dehydratase oxidoreductase protein	[MISSING]
Q8XTB3	RSp0200	Probable aminotransferase class-III oxidoreductase protein	[MISSING]
Q8XXL0	RSc2103	Probable amino-acid-binding periplasmic (Pbp) abc transporter protein	[MISSING]
Q8XSV6	RSp0361	Putative 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41)	[MISSING]
Q8XXL2	RSc2101	Putative type III effector protein	[MISSING]
Q8XXL5	RSc2098 RS03663	Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH)	[MISSING]
Q8XXL4	guaD RSc2099	Probable guanine deaminase (Guanine aminohydrolase) (Gah) protein (EC 3.5.4.3)	[MISSING]
Q8XSV2	hutH2 RSp0365	Probable histidine ammonia-lyase protein (EC 4.3.1.3)	[MISSING]
Q8XXL6	xdhC RSc2097	Probable xanthine dehydrogenase protein (EC 1.17.1.4)	[MISSING]
Q8XXA6	gluQ RSc2210 RS01389	Glutamyl-Q tRNA(Asp) synthetase (Glu-Q-RSs) (EC 6.1.1.-)	[MISSING]
Q8Y287	ilvA RSc0449	L-threonine dehydratase (EC 4.3.1.19) (Threonine deaminase)	[MISSING]
Q8XYG2	RSc1796	Putative n-acetylmuramoyl-l-alanine amidase protein (EC 3.5.1.28)	[MISSING]
Q8Y164	popP1 RSc0826	Type III effector protein popp1	[MISSING]
Q8XRF8	RSp0896	Putative 4-hydroxybenzoate transporter transmembrane protein	[MISSING]
Q8Y125	popP2 RSc0868	Type III effector protein popp2	[MISSING]
Q8XPU1	RSp1545	Putative hemagglutinin-related protein	[MISSING]
Q8XQV2	RSp1116	L-threonine aldolase (EC 4.1.2.48)	[MISSING]
Q8XPU7	RSp1539	Probable hemagglutinin-related protein	[MISSING]
Q8XR59	tek RSp1002	Tek signal peptide protein	[MISSING]
Q8XXE3	RSc2171	Putative allophanate hydrolase subunit 1 protein (EC 3.5.1.54)	[MISSING]
Q8XQ20	RSp1466	Probable signal peptide protein	[MISSING]
Q8XR48	RSp1013	Putative glycosyl transferase, group 1 protein (EC 2.-.-.-)	[MISSING]
Q8XRZ1	hmgB RSp0690	Probable fumarylacetoacetase (Fumarylacetoacetate hydrolase) protein (EC 3.7.1.2)	[MISSING]
Q8XU38	phhB RSc3356 RS02631	Putative pterin-4-alpha-carbinolamine dehydratase (PHS) (EC 4.2.1.96) (4-alpha-hydroxy-tetrahydropterin dehydratase) (Pterin carbinolamine dehydratase) (PCD)	[MISSING]
Q8XXE4	RSc2170	Putative allophanate hydrolase subunit 2 protein (EC 3.5.1.54)	[MISSING]
Q8XU31	cpdB RSc3363	Probable 2',3'-cyclic-nucleotide 2'-phosphodiesterase transmembrane protein (EC 3.1.4.16)	[MISSING]
Q8XR46	RSp1022	Putative type III effector protein	[MISSING]
Q8XU33	RSc3361	Probable ketopantoate reductase oxidoreductase protein (EC 1.1.1.169)	[MISSING]
Q8XR44	RSp1024	Awr type III effector family protein	[MISSING]
Q8Y1K6	rfbA RSc0684	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	[MISSING]
Q8Y1K7	rfbD RSc0683	Probable dtdp-4-dehydrorhamnose reductase oxidoreductase protein (EC 1.1.1.133)	[MISSING]
Q8Y1K4	RSc0686	Putative lipopolysaccharide o-side chain biosynthesis transmembrane protein	[MISSING]
Q8Y1K5	rfbC RSc0685	Probable dtdp-4-dehydrorhamnose 3,5-epimerase protein (EC 5.1.3.13)	[MISSING]
Q8Y1K2	RSc0688	Probable glycosyl transferase protein (EC 2.4.-.-)	[MISSING]
Q8Y1K3	rfbF RSc0687	Probable dtdp-rhamnosyl transferase rfbf protein	[MISSING]
Q8XPZ0	RSp1496	Probable cation-efflux system transmembrane protein	[MISSING]
Q8XQZ5	RSp1073	Probable hemagglutinin-related protein	[MISSING]
Q8Y2T6	RSc0246	Putative calcium binding hemolysin protein	[MISSING]
Q8Y1K9	apaH RSc0681 RS01586	Bis(5'-nucleosyl)-tetraphosphatase, symmetrical (EC 3.6.1.41) (Ap4A hydrolase) (Diadenosine 5',5'''-P1,P4-tetraphosphate pyrophosphohydrolase) (Diadenosine tetraphosphatase)	[MISSING]
Q8XQD8	pilX RSp1289	Probable type-4 fimbrial biogenesis transmembrane protein	[MISSING]
Q8XQD9	RSp1288	Putative type-4 fimbrial biogenesis pily1-related protein	[MISSING]
Q8XR57	RSp1004	Probable dtdp-glucose 4,6-dehydratase transmembrane protein (EC 4.2.1.46)	[MISSING]
Q8XY78	dppF2 RSc1885	Probable oligopeptide atp-binding abc transporter protein	[MISSING]
Q8Y0Z5	ubiG RSc0898 RS04517	Ubiquinone biosynthesis O-methyltransferase (2-polyprenyl-6-hydroxyphenol methylase) (EC 2.1.1.222) (3-demethylubiquinone 3-O-methyltransferase) (EC 2.1.1.64)	[MISSING]
Q8XZ86	prpE RSc1518	Propionyl-coenzyme a synthetase prpe protein (EC 6.2.1.17)	[MISSING]
Q8Y3B8	RSc0062	Probable substrate-binding transmembrane protein	[MISSING]
Q8Y0Z8	RSc0895	Putative type III effector protein	[MISSING]
Q8Y3B6	RSc0064	Putative long-chain-fatty-acid--coa ligase protein (EC 6.2.1.-)	[MISSING]
Q8XZG0	pcaH RSc1441	Probable protocatechuate 3,4-dioxygenase (Beta chain) oxidoreductase protein (EC 1.13.11.3)	[MISSING]
Q8XQD4	speH RSp1293	S-adenosylmethionine decarboxylase proenzyme (AdoMetDC) (SAMDC) (EC 4.1.1.50) [Cleaved into: S-adenosylmethionine decarboxylase beta chain; S-adenosylmethionine decarboxylase alpha chain]	[MISSING]
Q8XVI1	ftsI RSc2850	Probable penicillin-binding 3 pbp-3 transmembrane protein	[MISSING]
Q8XZG4	guaA RSc1431 RS05262	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	[MISSING]
Q8Y3B0	def1 RSc0070 RS02248	Peptide deformylase 1 (PDF 1) (EC 3.5.1.88) (Polypeptide deformylase 1)	[MISSING]
Q8XQ88	aroE2 aroE RSp1398	Shikimate dehydrogenase (NADP(+)) (SDH) (EC 1.1.1.25)	[MISSING]
Q8XYB9	RSc1839	Type III effector protein (Skwp 4)	[MISSING]
Q8XXW8	sdhD RSc1995	Putative transmembrane succinate dehydrogenase (Hydrophobic membrane anchor subunit) oxidoreductase protein (EC 1.3.5.1)	[MISSING]
Q8XR52	RSp1009	Probable glycosyltransferase protein (EC 2.4.-.-)	[MISSING]
Q8XRH7	hrcN RSp0870	Hrp conserved protein hrcn	[MISSING]
Q8XXW5	mdh RSc1998 RS03566	Malate dehydrogenase (EC 1.1.1.37)	[MISSING]
Q8Y342	pyrE RSc0139 RS01009	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	[MISSING]
Q8Y345	RSc0136	Putative acyltransferase protein (EC 2.3.1.-)	[MISSING]
Q8XXW1	prpD RSc2002	Probable prpd protein	[MISSING]
Q8XWP4	RSc2429	Hypothetical oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8XXW3	prpB1 prpB RSc2000	2-methylisocitrate lyase (2-MIC) (MICL) (EC 4.1.3.30) ((2R,3S)-2-methylisocitrate lyase)	[MISSING]
Q8XT89	vdh RSp0226	Probable vanillin dehydrogenase oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8XS35	acdS RSp0646 RS05576	1-aminocyclopropane-1-carboxylate deaminase (ACC deaminase) (ACCD) (EC 3.5.99.7)	[MISSING]
Q8XZH4	ppsA RSc1421	Phosphoenolpyruvate synthase (PEP synthase) (EC 2.7.9.2) (Pyruvate, water dikinase)	[MISSING]
Q8XS33	RSp0648	Probable enoyl-coa hydratase protein (EC 4.2.1.17)	[MISSING]
Q8XS32	mmsB RSp0649	3-hydroxyisobutyrate dehydrogenase (HIBADH) (EC 1.1.1.31)	[MISSING]
Q8XS31	mmsA RSp0650	Probable methylmalonate-semialdehyde dehydrogenase oxidoreductase protein (EC 1.2.1.27)	[MISSING]
Q8XS30	RSp0651	Probable acetyl-coenzyme a synthetase (Acetate--coa ligase) protein (EC 6.2.1.1)	[MISSING]
Q8Y250	ttuD2 RSc0486	Putative hydroxypyruvate reductase oxidoreductase protein (EC 1.1.1.81)	[MISSING]
Q8XUQ5	ldhA RSc3131	Putative d-lactate dehydrogenase (D-ldh) oxidoreductase protein (EC 1.1.1.28)	[MISSING]
Q8Y0W9	etfA RSc0924	Probable electron transfer flavoprotein (Alpha-subunit)	[MISSING]
Q8XZH8	lpxB RSc1417 RS05275	Lipid-A-disaccharide synthase (EC 2.4.1.182)	[MISSING]
Q8XU83	pstS2 RSc3310	Phosphate-binding protein PstS	[MISSING]
Q8XR37	RSp1031	Putative type III effector protein	[MISSING]
Q8Y1Y0	plpA RSc0557	Type 4 fimbrial pilin-like signal peptide protein	[MISSING]
Q8XPL0	cynS RSp1630	Cyanate hydratase (Cyanase) (EC 4.2.1.104) (Cyanate hydrolase) (Cyanate lyase)	[MISSING]
Q8Y1Y2	sucD RSc0555	Succinate--CoA ligase [ADP-forming] subunit alpha (EC 6.2.1.5)	[MISSING]
Q8XY07	murI RSc1956 RS03530	Glutamate racemase (EC 5.1.1.3)	[MISSING]
Q8XPL8	RSp1620	Putative surface-exposed adhesin protein	[MISSING]
Q8XYB0	RSc1852	Probable multidrug resistance transmembrane protein	[MISSING]
Q8XYB1	RSc1851	Putative transcription regulator protein	[MISSING]
Q8XY08	fumA RSc1955	Fumarate hydratase class I (EC 4.2.1.2)	[MISSING]
Q8XTW6	RSc3430	Putative vgr-related protein	[MISSING]
Q8XRB1	idnO RSp0947	Probable gluconate 5-dehydrogenase oxidoreductase protein (EC 1.1.1.69)	[MISSING]
Q8XYM4	RSc1734	Polyamine-transporting ATPase (EC 3.6.3.31)	[MISSING]
Q8Y0R2	lldP RSc0981	Putative l-lactate permease transmembrane protein	[MISSING]
Q8Y2R6	RSc0269	Putative acetyl-coa carboxylase, carboxyltransferase (Subunits alpha and beta) protein	[MISSING]
Q8XPM6	ttuC RSp1612	Probable tartrate dehydrogenase oxidoreductase protein (EC 1.1.1.93)	[MISSING]
Q8XYJ5	RSc1763	Probable dehydrogenase oxidoreductase protein (EC 1.-.-.-)	[MISSING]
Q8XRH4	RSp0879	Putative type III effector protein	[MISSING]
Q8XYM5	RSc1733	Probable bacterial extracellular solute-binding, family 1 signal peptide protein	[MISSING]
Q8XSX5	flgB RSp0342	Probable flagellar basal-body rod protein flgb	[MISSING]
Q8XT58	RSp0257	Putative siderophore-interacting protein	[MISSING]
Q8XRG9	RSp0885	Putative type III effector protein	[MISSING]
Q8Y2K8	dac RSc0327	Probable penicillin-binding (D-alanyl-d-alanine carboxypeptidase) transmembrane protein (EC 3.4.16.4)	[MISSING]
Q8XT63	feoA RSp0252	Probable fe2+ transport system protein a	[MISSING]
Q8XT86	RSp0229	Putative benzaldehyde dehydrogenase oxidoreductase protein (EC 1.2.1.28)	[MISSING]
Q8XUB9	RSc3272	Putative type III effector protein	[MISSING]
Q8Y2K6	RSc0329	Putative ferredoxin 2fe-2s protein	[MISSING]
Q8Y0C4	RSc1120	Hypothetical transmembrane protein	[MISSING]
Q8XXG7	sorD RSc2147	Probable sorbitol dehydrogenase (L-iditol 2-dehydrogenase) oxidoreductase protein (EC 1.1.1.14)	[MISSING]
Q8XWI4	icd RSc2490	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	[MISSING]
Q8XRG2	RSp0892	Putative hydratase/decarboxylase protein (EC 4.-.-.-)	[MISSING]
Q8XZI5	dxr RSc1410 RS05282	1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase)	[MISSING]
Q8Y3C2	gatC RSc0058 RS01881	Glutamyl-tRNA(Gln) amidotransferase subunit C (Glu-ADT subunit C) (EC 6.3.5.-)	[MISSING]
Q8XZ10	folD RSc1596	Bifunctional protein FolD [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9)]	[MISSING]
Q8XSJ1	RSp0483	Probable ornithine cyclodeaminase protein (EC 4.3.1.12)	[MISSING]
Q8XUM1	cysC cysC1 RSc3166	Adenylyl-sulfate kinase (EC 2.7.1.25) (APS kinase) (ATP adenosine-5'-phosphosulfate 3'-phosphotransferase) (Adenosine-5'-phosphosulfate kinase)	[MISSING]
Q8XVQ7	RSc2772	Putative metal transport transmembrane protein	[MISSING]
Q8XSJ5	RSp0479	Probable atp-binding abc transporter protein	[MISSING]
Q8XPG3	RSp1678	Probable permease transmembrane protein	[MISSING]
Q8XZ18	RSc1588	Probable amino-acid transporter transmembrane protein	[MISSING]
P58677	ispH lytB RSc2442 RS01352	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (EC 1.17.7.4)	[MISSING]
Q8XRH2	RSp0882	Putative type III effector protein	[MISSING]
Q8XUD0	RSc3261	Uncharacterized protein	[MISSING]
Q8XVG4	dppD1 RSc2867	Probable oligopeptide atp-binding abc transporter protein	[MISSING]
Q8XZU7	RSc1298	Probable enoyl(3-hydroxyisobutyryl)-coenzyme a hydratase protein (EC 4.2.1.17)	[MISSING]
Q8XZU0	fpr RSc1305	Probable ferredoxin--nadp reductase oxidoreductase protein (EC 1.18.1.2)	[MISSING]
Q8XUV6	RSc3077	Probable cation efflux transmembrane protein	[MISSING]
Q8XVG0	hipO RSc2871	Putative hippurate hydrolase protein (EC 3.5.1.32)	[MISSING]
Q8Y2S3	RSc0262	Probable d-isomer specific 2-hydroxyacid dehydrogenase, nad-binding oxidoreductase protein	[MISSING]
Q8XVG8	fruA RSc2863	Probable pts system, fructose-specific IIbc component (EIIbc-fru) (Fructose-permease IIbc component) transmembrane protein (EC 2.7.1.69)	[MISSING]
Q8XVG9	fruK RSc2862	Phosphofructokinase	[MISSING]
Q8XXY7	purF RSc1976	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	[MISSING]
Q8Y0L8	fdx RSc1025	Probable ferredoxin [2fe-2s] protein	[MISSING]
Q8XXY2	trpA RSc1981 RS03555	Tryptophan synthase alpha chain (EC 4.2.1.20)	[MISSING]
Q8XX56	RSc2260	Probable amino-acid atp-binding abc transporter protein	[MISSING]
Q8XXY0	trpB RSc1983 RS03412	Tryptophan synthase beta chain (EC 4.2.1.20)	[MISSING]
Q8Y0L2	pncB RSc1031 RS04219	Nicotinate phosphoribosyltransferase (NAPRTase) (EC 6.3.4.21)	[MISSING]
Q8XWE0	RSc2534	Probable 3-hydroxyacyl-coa dehydrogenase type II oxidoreductase protein (EC 1.1.1.35)	[MISSING]
Q8Y0L1	RSc1032	Putative transmembrane protein	[MISSING]
Q8XQ26	RSp1460	Putative type III effector protein	[MISSING]
Q8XUS9	gspG RSc3106	Putative general secretion pathway g transmembrane protein	[MISSING]
Q8XUS8	gspH RSc3107	Probable general secretory pathway h transmembrane protein	[MISSING]
Q8Y166	RSc0824	Putative type III effector protein	[MISSING]
Q8XUS4	gspL RSc3111	Probable general secretory pathway l transmembrane protein	[MISSING]
Q8XUS7	gspI RSc3108	Probable general secretory pathwayItransmembrane protein	[MISSING]
Q8XUS6	gspJ RSc3109	Probable general secretory pathway j transmembrane protein	[MISSING]
Q8XPY3	RSp1503	Probable major anaerobically induced outer membrane transmembrane protein (EC 1.7.2.1)	[MISSING]
Q8XUS3	gspM RSc3112	Probable general secretory pathway m transmembrane protein	[MISSING]
Q8XUS2	gspN RSc3113	Probable general secretory pathway n transmembrane protein	[MISSING]
Q8XU71	atpE RSc3322	ATP synthase subunit c	[MISSING]
Q8Y249	pyrC RSc0487 RS05822	Dihydroorotase (DHOase) (EC 3.5.2.3)	[MISSING]
Q8XVU2	phcB RSc2735	Regulatory protein	[MISSING]
Q8XWB7	RSc2557	Probable lipid II flippase	[MISSING]
Q8XVU4	pntB RSc2733	NAD(P) transhydrogenase subunit beta (EC 1.6.1.2) (Nicotinamide nucleotide transhydrogenase subunit beta)	[MISSING]
Q8XVU5	pntAb RSc2732	Probable transmembrane nad(P) transhydrogenase (Alpha subunit part 2) protein (EC 1.6.1.1)	[MISSING]
Q8XPK7	xylF RSp1633	Probable d-xylose-binding periplasmic abc transporter protein	[MISSING]
Q8XVU7	pntAa RSc2730	Probable nad(P) transhydrogenase (Alpha subunit part 1) oxidoreductase protein (EC 1.6.1.1)	[MISSING]
Q8Y241	anmK RSc0495	Anhydro-N-acetylmuramic acid kinase (EC 2.7.1.170) (AnhMurNAc kinase)	[MISSING]
Q8XT79	malQ RSp0236	4-alpha-glucanotransferase (EC 2.4.1.25) (Amylomaltase) (Disproportionating enzyme)	[MISSING]
Q8XYP1	RSc1717	Probable esterase signal peptide protein (EC 3.1.-.-)	[MISSING]
Q8XPQ7	katE RSp1581	Catalase (EC 1.11.1.6)	[MISSING]
Q8XT73	glgA RSp0242 RS03725	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	[MISSING]
Q8XT74	glgE RSp0241	Alpha-1,4-glucan:maltose-1-phosphate maltosyltransferase (GMPMT) (EC 2.4.99.16) ((1->4)-alpha-D-glucan:maltose-1-phosphate alpha-D-maltosyltransferase)	[MISSING]
Q8Y2P1	metHb RSc0294	Probable 5-methyltetrahydrofolate--homocysteine methyltransferase (Methionine synthase, vitamin-b12 dependent isozyme) protein (EC 2.1.1.13)	[MISSING]
Q8XT76	glgB RSp0239 RS06097	1,4-alpha-glucan branching enzyme GlgB (EC 2.4.1.18) (1,4-alpha-D-glucan:1,4-alpha-D-glucan 6-glucosyl-transferase) (Alpha-(1->4)-glucan branching enzyme) (Glycogen branching enzyme) (BE)	[MISSING]
Q8XT77	RSp0238	Probable pula pullulanase related glycosidase protein	[MISSING]
Q8XX54	dadA2 RSc2262 RS01297	D-amino acid dehydrogenase 2 (EC 1.4.99.-)	[MISSING]
Q8XZF1	RSc1450	Probable 6-pyruvoyl tetrahydrobiopterin synthase protein (EC 4.2.3.12)	[MISSING]
Q8XRR8	RSp0763	Probable transmembrane protein	[MISSING]
Q8XRL3	RSp0818	Probable drug efflux transmembrane protein	[MISSING]
Q8XRL2	RSp0819	Probable drug efflux lipoprotein	[MISSING]
Q8XTA0	amn RSp0214	AMP nucleosidase (EC 3.2.2.4)	[MISSING]
Q8XTA1	RSp0213	Putative type III effector protein	[MISSING]
Q8XRL7	mqo RSp0814 RS01893	Probable malate:quinone oxidoreductase (EC 1.1.5.4) (MQO) (Malate dehydrogenase [quinone])	[MISSING]
Q8XWW9	tsaC RSc2351	Probable toluenesulfonate zinc-independent alcohol dehydrogenase oxidoreductase protein	[MISSING]
Q8XXK6	rsl RSc2107	Fucose-binding lectin protein	[MISSING]
Q8XXK7	RSc2106	Probable amino-acid atp-binding abc transporter protein	[MISSING]
Q8Y380	thiD RSc0100	Probable bifunctional protein: hydroxy-phosphomethylpyrimidine kinase and hydroxy-methylpyrimidine kinase (EC 2.7.1.49) (EC 2.7.4.7)	[MISSING]
Q8Y383	RSc0097	Putative alkaline phosphatase lipoprotein transmembrane (EC 3.1.3.1)	[MISSING]
Q8Y382	RSc0098	Putative alkaline phosphatase signal peptide protein (EC 3.1.3.1)	[MISSING]
Q8XW82	RSc2593	Carboxylic ester hydrolase (EC 3.1.1.-)	[MISSING]
